T,mu_B,chi21,chi31,chi42
160.0,800.0000000000001,0.4133712035075341,0.0885738931450243,0.3491008208901309
158.0,800.0000000000001,0.4194374987281187,0.0757965841424013,0.45991931138660236
156.0,800.0000000000001,0.42743584456949557,0.05704843612236972,0.6323346468390756
154.0,800.0000000000001,0.43817183841092217,0.02874347081815155,0.9080135620687162
152.0,800.0000000000001,0.45293673204265794,-0.015512985590808158,1.3629757585336435
150.0,800.0000000000001,0.47390901730600554,-0.08779231997296534,2.1427710744775372
148.0,800.0000000000001,0.5050041159429196,-0.21261258770095007,3.5431160848188044
146.0,800.0000000000001,0.553860321220039,-0.4448597810387024,6.211450367827361
144.0,800.0000000000001,0.6371501829616333,-0.9250538276581323,11.705399582871594
142.0,800.0000000000001,0.7977569899248116,-2.0890895831925103,24.17902233707346
140.0,800.0000000000001,1.1778464186410802,-5.698804881697237,53.611453456549214
138.0,800.0000000000001,2.4117463464666127,-17.05740335686432,-7.980517561218929
136.0,800.0000000000001,3.655145764067753,27.98510140776281,25.970115447630068
134.0,800.0000000000001,2.6590757230386806,16.03772448930697,69.90600479493517
132.0,800.0000000000001,2.126673123832299,8.85148706857317,32.70790937749682
130.0,800.0000000000001,1.8347773336561477,5.877388704696425,18.455373082785552
128.0,800.0000000000001,1.6516333156166076,4.367582293481238,11.979858423223087
126.0,800.0000000000001,1.5262895926515492,3.4853557191544042,8.537448829000946
124.0,800.0000000000001,1.4353543537556448,2.918902027232211,6.493645376803591
122.0,800.0000000000001,1.36656314131981,2.5301275093016646,5.180002074455085
120.0,800.0000000000001,1.3128521793117938,2.2497611265735005,4.284113070879399
118.0,800.0000000000001,1.2698627310450838,2.039711451522142,3.644486035980305
116.0,800.0000000000001,1.234759567578146,1.877507822928735,3.1708883446387457
114.0,800.0000000000001,1.205619820118294,1.7491385225200309,2.8096986139838878
112.0,800.0000000000001,1.1810943563199154,1.6454651111174297,2.5274185070088033
110.0,800.0000000000001,1.160209536022272,1.560302121585213,2.302237228199088
108.0,800.0000000000001,1.1422457853574899,1.4893302134826976,2.1194511121933615
106.00000000000001,800.0000000000001,1.1266603542513438,1.4294519639432726,1.9688494464898862
104.00000000000001,800.0000000000001,1.1130365730647167,1.3783947466015174,1.8431579706097605
102.00000000000001,800.0000000000001,1.101049580501057,1.3344575259252869,1.7370777415385248
100.00000000000001,800.0000000000001,1.0904426110225032,1.2963446062601376,1.646672527973403
98.0,800.0000000000001,1.0810102369879744,1.2630536281463405,1.5689673343858288
96.0,800.0000000000001,1.0725863013962795,1.2337983738935152,1.501678733413886
94.0,800.0000000000001,1.0650350814419751,1.2079544741820623,1.4430297152340632
92.0,800.0000000000001,1.0582447194693518,1.185020520540913,1.3916200392554183
90.0,800.0000000000001,1.0521222720875145,1.1645897506186642,1.3463338238407685
88.0,800.0000000000001,1.0465899316393015,1.1463291210855093,1.3062726078989946
86.0,800.0000000000001,1.0415821086633228,1.1299636272394211,1.2707061440040912
84.0,800.0000000000001,1.0370431545209466,1.115264404306687,1.2390357325788242
82.0,800.0000000000001,1.0329255653596825,1.1020395913235037,1.210766557277963
80.0,800.0000000000001,1.0291885516972294,1.090127238181217,1.185486565035172
78.0,800.0000000000001,1.0257968883340096,1.0793897406971291,1.1628501651460206
76.0,800.0000000000001,1.0227199810354919,1.069709430336908,1.142565515283568
74.0,800.0000000000001,1.0199311021575603,1.0609850446970477,1.1243845053207395
72.0,800.0000000000001,1.0174067589026783,1.0531288756953405,1.1080947894212214
70.0,800.0000000000001,1.0151261664261229,1.0460644434749173,1.0935133869109765
68.0,800.0000000000001,1.0130708044056524,1.0397245812826823,1.08048149459481
66.0,800.0000000000001,1.0112240405462982,1.0340498441110666,1.0688602420238627
64.0,800.0000000000001,1.0095708082383161,1.028987174515261,1.0585271866594996
62.0,800.0000000000001,1.0080973285277492,1.0244887746956366,1.0493733947511408
60.0,800.0000000000001,1.006790868917977,1.0205111460775673,1.0413009908159623
58.0,800.0000000000001,1.005639533463114,1.0170142672143863,1.034221087233737
56.0,800.0000000000001,1.0046320802584678,1.0139608886139062,1.0280520280493686
54.0,800.0000000000001,1.003757763868168,1.0113159295561687,1.0227178993089703
52.00000000000001,800.0000000000001,1.0030062015088863,1.0090459674834495,1.018147273334272
50.00000000000001,800.0000000000001,1.0023672629678597,1.0071188153367139,1.014272167065233
