T,mu_B,chi21,chi31,chi42
300.0,800.0000000000001,0.4469107315293044,0.07857067471904554,0.05836429583766209
298.0,800.0000000000001,0.44514726665371845,0.07877272569068106,0.05811276588334322
296.0,800.0000000000001,0.4434012899148319,0.07898056499023584,0.05785258246565913
294.0,800.0000000000001,0.4416734003818329,0.07919446494933795,0.057583493192989436
292.0,800.0000000000001,0.43996421685664416,0.07941471641328145,0.057305247161142214
290.0,800.0000000000001,0.43827437789752693,0.0796416302935662,0.05701759698040931
288.0,800.0000000000001,0.43660454172980184,0.07987553923832115,0.056720301256038594
286.0,800.0000000000001,0.43495538602595646,0.08011679942297831,0.05641312761174908
284.0,800.0000000000001,0.4333276075356079,0.08036579246164842,0.05609585636195494
282.0,800.0000000000001,0.431721921543988,0.08062292743711266,0.05576828495661967
280.0,800.0000000000001,0.4301390611357472,0.08088864304408218,0.05543023334329384
278.0,800.0000000000001,0.4285797762390901,0.0811634098362352,0.05508155041399333
276.0,800.0000000000001,0.42704483242344726,0.08144773256236738,0.05472212172998166
274.0,800.0000000000001,0.42553500942233163,0.0817421525706151,0.05435187874514624
272.0,800.0000000000001,0.42405109935159724,0.08204725025190919,0.05397080977793246
270.0,800.0000000000001,0.42259390459232443,0.08236364748444662,0.05357897301216285
268.0,800.0000000000001,0.4211642353069634,0.08269201002973692,0.05317651183726532
266.0,800.0000000000001,0.4197629065574557,0.08303304981755252,0.05276367286705053
264.0,800.0000000000001,0.4183907349949702,0.0833875270416486,0.05234082700093384
262.0,800.0000000000001,0.4170485350928752,0.08375625197024285,0.051908493909549144
260.0,800.0000000000001,0.415737114897882,0.08414008635488132,0.05146737033428014
258.0,800.0000000000001,0.4144572712792919,0.084539944298379,0.0510183625825522
256.0,800.0000000000001,0.4132097846632491,0.08495679241709266,0.05056262357185943
254.0,800.0000000000001,0.41199541324831146,0.08539164910512782,0.050101594718417186
252.0,800.0000000000001,0.4108148867108811,0.08584558267856325,0.049637052872518815
250.0,800.0000000000001,0.4096688994245819,0.08631970814717776,0.0491711623628546
248.0,800.0000000000001,0.40855810323699465,0.0868151823304326,0.04870653201562916
246.0,800.0000000000001,0.40748309987082065,0.0873331970051353,0.048246276750660635
244.0,800.0000000000001,0.40644443304481714,0.08787496974605936,0.04779408301513004
242.0,800.0000000000001,0.40544258044344295,0.0884417321003702,0.04735427688731969
240.0,800.0000000000001,0.4044779457030451,0.08903471472490093,0.046931893161376116
238.0,800.0000000000001,0.40355085062703233,0.08965512911575131,0.04653274310880133
236.0,800.0000000000001,0.40266152789265336,0.09030414557636218,0.04616347790935899
234.0,800.0000000000001,0.40181011456742166,0.0909828671077071,0.0458316439702651
