T,mu_B,chi21,chi31,chi42
300.0,800.0000000000001,0.446853682685545,0.0779122735201791,0.05629411848398658
298.0,800.0000000000001,0.44512670660741827,0.07812091308628029,0.055957104544362576
296.0,800.0000000000001,0.4434202099533751,0.0783363504949322,0.05560637428754007
294.0,800.0000000000001,0.4417349848916625,0.0785589661894123,0.05524134241151602
292.0,800.0000000000001,0.4400718523107096,0.07878917271865932,0.05486140357116763
290.0,800.0000000000001,0.4384316616721306,0.07902741807711257,0.05446593387030581
288.0,800.0000000000001,0.43681529061310403,0.0792741893723109,0.054054293154428536
286.0,800.0000000000001,0.4352236442531911,0.0795300168382195,0.05362582833309565
284.0,800.0000000000001,0.43365765415514484,0.07979547820870074,0.053179878014467157
282.0,800.0000000000001,0.4321182768832519,0.08007120346021673,0.05271577879830993
280.0,800.0000000000001,0.43060649209648266,0.08035787992535921,0.052232873648876146
278.0,800.0000000000001,0.42912330010723987,0.08065625776852807,0.051730522856511724
276.0,800.0000000000001,0.4276697188298528,0.08096715580144803,0.05120811819732956
274.0,800.0000000000001,0.4262467800364805,0.08129146759842931,0.05066510101412568
272.0,800.0000000000001,0.4248555248319233,0.08163016784853971,0.050100985068060794
270.0,800.0000000000001,0.42349699825338,0.08198431885322399,0.049515385147876026
268.0,800.0000000000001,0.4221722428968369,0.08235507704235297,0.048908052567746815
266.0,800.0000000000001,0.4208822914691677,0.08274369933819681,0.048278918830464784
264.0,800.0000000000001,0.41962815816471605,0.08315154914432454,0.04762814887030879
262.0,800.0000000000001,0.4184108287681444,0.08358010167399434,0.04695620540648465
260.0,800.0000000000001,0.4172312493925321,0.08403094825951107,0.04626392601521851
258.0,800.0000000000001,0.41609031377443007,0.08450579919987063,0.045552614541880726
256.0,800.0000000000001,0.4149888490671291,0.0850064846090646,0.044824148392493435
254.0,800.0000000000001,0.41392760010144053,0.08553495262269954,0.044081103026947274
252.0,800.0000000000001,0.41290721212150105,0.08609326420842621,0.043326894576564065
250.0,800.0000000000001,0.41192821205338703,0.08668358370986541,0.04256594087084649
248.0,800.0000000000001,0.41099098842853715,0.08730816414025477,0.04180384022116872
246.0,800.0000000000001,0.4100957701638463,0.08796932613922048,0.041047566009681784
244.0,800.0000000000001,0.4092426044974016,0.08866942942538608,0.04030567341115401
242.0,800.0000000000001,0.4084313344940454,0.08941083553350278,0.03958851238930717
240.0,800.0000000000001,0.4076615766685302,0.09019586063556267,0.03890843844064928
238.0,800.0000000000001,0.4069326994248829,0.09102671733213268,0.03828000943613079
236.0,800.0000000000001,0.40624380317622205,0.09190544448657438,0.03772015342910577
234.0,800.0000000000001,0.4055937031850325,0.0928338244853954,0.03724828864177608
232.0,800.0000000000001,0.4049809163428881,0.09381328776568586,0.03688637330924527
230.0,800.0000000000001,0.4044036532811439,0.0948448050731847,0.03665886007878407
228.0,800.0000000000001,0.4038598173579016,0.09592876871006926,0.03659252779720375
226.0,800.0000000000001,0.4033470121863812,0.09706486499249714,0.036716163460227526
224.0,800.0000000000001,0.402862559439044,0.09825194123508188,0.03706006961553923
222.0,800.0000000000001,0.4024035286624191,0.09948787175584432,0.037655378382185196
220.0,800.0000000000001,0.40196678075308945,0.10076942856124804,0.03853316313897287
218.0,800.0000000000001,0.4015490265623497,0.10209216340298548,0.03972335324877461
