T,mu_B,chi21,chi31,chi42
300.0,800.0000000000001,0.4469222038111469,0.07780206572759907,0.055727251655771144
298.0,800.0000000000001,0.4452086949895933,0.07801380455920558,0.05536310715792548
296.0,800.0000000000001,0.4435167108688555,0.07823268492904427,0.05498346816381493
294.0,800.0000000000001,0.4418471127364867,0.07845912582321164,0.05458761669686241
292.0,800.0000000000001,0.4402007939983029,0.07869358363706307,0.05417480434402763
290.0,800.0000000000001,0.43857867997329436,0.0789365562766518,0.053744253227896145
288.0,800.0000000000001,0.43698172738172436,0.07918858768609251,0.05329515789968364
286.0,800.0000000000001,0.4354109234695131,0.07945027282732821,0.05282668844673056
284.0,800.0000000000001,0.43386728470464736,0.07972226313464878,0.052337995181546075
282.0,800.0000000000001,0.43235185497337864,0.08000527245979243,0.05182821536780445
280.0,800.0000000000001,0.43086570319552076,0.08030008351404978,0.05129648254372934
278.0,800.0000000000001,0.4294099202693394,0.0806075548005658,0.05074193912675357
276.0,800.0000000000001,0.4279856152475263,0.0809286280121801,0.05016375312662305
274.0,800.0000000000001,0.42659391063676344,0.08126433584652448,0.049561139957723016
272.0,800.0000000000001,0.4252359367048772,0.08161581015949813,0.048933390524783314
270.0,800.0000000000001,0.4239128246718815,0.0819842903392634,0.048279906956826296
268.0,800.0000000000001,0.42262569865506466,0.08237113173407054,0.04760024757707253
266.0,800.0000000000001,0.4213756662343573,0.08277781390691279,0.04689418291285072
264.0,800.0000000000001,0.4201638075036286,0.08320594841668216,0.04616176475545753
262.0,800.0000000000001,0.41899116247741247,0.08365728573771578,0.045403410455301295
260.0,800.0000000000001,0.4178587167324393,0.08413372082624182,0.04462000475393625
258.0,800.0000000000001,0.41676738518092293,0.08463729672278764,0.04381302147357304
256.0,800.0000000000001,0.4157179938999505,0.0851702054444567,0.042984667256047285
254.0,800.0000000000001,0.4147112599807786,0.08573478527197124,0.042138049204309164
252.0,800.0000000000001,0.413747769415913,0.08633351337720935,0.04127736765372241
250.0,800.0000000000001,0.4128279531132739,0.08696899257406505,0.04040813429958584
248.0,800.0000000000001,0.41195206121805766,0.08764393081846401,0.03953741443413152
246.0,800.0000000000001,0.41112013603661196,0.08836111194615207,0.03867409000253187
244.0,800.0000000000001,0.41033198399465587,0.08912335603805953,0.037829137485080606
242.0,800.0000000000001,0.40958714722534095,0.08993346776647101,0.037015911191919215
240.0,800.0000000000001,0.4088848755706377,0.09079417113025691,0.03625041841049053
238.0,800.0000000000001,0.40822409998969855,0.09170802916781179,0.03555156805142173
236.0,800.0000000000001,0.4076034085950785,0.09267734757913837,0.03494136919416771
234.0,800.0000000000001,0.4070210267734464,0.09370406173044683,0.03444505059821857
232.0,800.0000000000001,0.4064748030792528,0.09478960728779649,0.03409106737311024
230.0,800.0000000000001,0.4059622028010863,0.09593477575113832,0.03391095736147711
228.0,800.0000000000001,0.4054803112703798,0.09713955743727475,0.03393900836538934
226.0,800.0000000000001,0.4050258490863922,0.09840297596061331,0.03421169928162622
224.0,800.0000000000001,0.404595201443681,0.09972291991544355,0.034766884709253335
222.0,800.0000000000001,0.4041844636427633,0.10109597915615103,0.03564270474391773
220.0,800.0000000000001,0.40378950461933605,0.10251729463320247,0.0368762202222714
218.0,800.0000000000001,0.4034060499286696,0.1039804319538704,0.03850179874708267
216.0,800.0000000000001,0.4030297850693046,0.10547728944050153,0.04054930762746012
214.0,800.0000000000001,0.4026564793422818,0.10699805118356097,0.043042204518215575
212.00000000000003,800.0000000000001,0.40228212965977933,0.10853119417875469,0.04599565198567802
210.00000000000003,800.0000000000001,0.40190312290695474,0.11006355590483118,0.04941481444316816
208.00000000000003,800.0000000000001,0.40151641471505,0.11158046455181775,0.05329352039543759
206.00000000000003,800.0000000000001,0.40111972193742285,0.11306592859538481,0.05761348555508435
204.00000000000003,800.0000000000001,0.4007117258643925,0.1145028757259564,0.06234429038567021
202.00000000000003,800.0000000000001,0.40029228340747336,0.11587342360098486,0.06744428876601004
200.00000000000003,800.0000000000001,0.39986264426943197,0.11715915687580647,0.07286259611420992
197.99999999999997,800.0000000000001,0.3994256736299622,0.11834137681301436,0.07854227313323887
196.0,800.0000000000001,0.39898608225343174,0.11940128159769582,0.08442479769895136
194.0,800.0000000000001,0.3985506693152873,0.12032002702293453,0.09045591945709137
192.0,800.0000000000001,0.3981285878460969,0.12107860755256082,0.09659304164918796
190.0,800.0000000000001,0.3977316488129629,0.12165748509412332,0.10281440107127016
188.0,800.0000000000001,0.39737468800666415,0.1220358739925739,0.10913055814043672
186.0,800.0000000000001,0.3970760309402835,0.12219056073339586,0.11559912033093186
184.0,800.0000000000001,0.39685810633901775,0.12209408761254623,0.1223442912422574
182.0,800.0000000000001,0.39674828092623343,0.12171204834668121,0.12958391090415436
180.0,800.0000000000001,0.3967800211080925,0.12099910913934173,0.13766838587595262
178.0,800.0000000000001,0.3969945375643424,0.1198931452543663,0.1471387554183029
176.0,800.0000000000001,0.3974431481084689,0.1183065079242847,0.15881592967396138
174.0,800.0000000000001,0.3981907223132212,0.11611279607409239,0.17394140072026026
172.0,800.0000000000001,0.3993207835247417,0.11312639059380807,0.19440437609266628
170.0,800.0000000000001,0.4009432043940762,0.10907000889673377,0.22311698484187975
168.0,800.0000000000001,0.4032060625770003,0.10352184220605025,0.2646493519317442
166.0,800.0000000000001,0.4063143623204658,0.09582675996340934,0.32633365594401015
164.0,800.0000000000001,0.41056046334837637,0.08494193311082757,0.4202422237282403
162.0,800.0000000000001,0.41637523976018426,0.06915761426446751,0.566856075264316
160.0,800.0000000000001,0.42441760601560713,0.045568140152106446,0.802146794760523
158.0,800.0000000000001,0.4357389092809261,0.009012410409934507,1.1919088854472384
156.0,800.0000000000001,0.45210315894177516,-0.050198040319522255,1.8624568352968645
154.0,800.0000000000001,0.4766589596446355,-0.15158739382010034,3.0710947116685263
152.0,800.0000000000001,0.5154923074342014,-0.33837622272394674,5.3825121091569965
150.0,800.0000000000001,0.5817139447360122,-0.7194732597602955,10.160689557301112
148.0,800.0000000000001,0.7083917500436501,-1.625775870111525,21.115811151352503
146.0,800.0000000000001,1.00234748585797,-4.383340870182434,48.94591006040752
144.0,800.0000000000001,1.9648183087319915,-15.311434825120864,59.4171080970711
142.0,800.0000000000001,3.747263208142403,25.528048816581588,-58.448665154413135
140.0,800.0000000000001,2.7403277480673793,17.196318576133653,77.36113375648812
138.0,800.0000000000001,2.1688147408426546,9.130357993663031,33.574042892692816
136.0,800.0000000000001,1.8567115376787469,5.954148457343972,18.33221578008087
134.0,800.0000000000001,1.6595224933138228,4.36309480894974,11.693060812805205
132.0,800.0000000000001,1.524558012242898,3.4400941956951643,8.223477296763843
130.0,800.0000000000001,1.4273098018478036,2.853135951580842,6.186356537856537
128.0,800.0000000000001,1.354532138611177,2.4550813050464413,4.8910636187888175
126.0,800.0000000000001,1.298419441006071,2.1717357218143416,4.0175555204396955
124.0,800.0000000000001,1.2540960423030634,1.9622250230823635,3.400950454910048
122.0,800.0000000000001,1.2183774569744885,1.8024906936880036,2.9494501094347023
120.0,800.0000000000001,1.1891064452040598,1.677608463429354,2.6087716413058346
118.0,800.0000000000001,1.1647759534453672,1.5779121267681342,2.3452113847582763
116.0,800.0000000000001,1.1443050153749827,1.4969101095849808,2.1369757939477476
114.0,800.0000000000001,1.126900389052686,1.430106235679709,1.9694789041274083
112.0,800.0000000000001,1.1119682668004893,1.3743025165464486,1.8326653711050014
110.0,800.0000000000001,1.0990562828205723,1.3271711685114862,1.7194227028760094
108.0,800.0000000000001,1.08781443387878,1.286983161946016,1.6246054300673034
106.00000000000001,800.0000000000001,1.0779681389139346,1.2524310298490182,1.5444163910517286
104.00000000000001,800.0000000000001,1.0692992861489152,1.222510223020518,1.4760034883865503
102.00000000000001,800.0000000000001,1.0616326549523105,1.1964378461052971,1.417190355035842
100.00000000000001,800.0000000000001,1.0548260279152715,1.1735958563669842,1.366292469426269
98.0,800.0000000000001,1.0487628829756035,1.1534906298380083,1.321989105368278
96.0,800.0000000000001,1.0433469191974032,1.1357236992877586,1.283232555889343
94.0,800.0000000000001,1.0384979051972245,1.1199702566279455,1.249182727536096
92.0,800.0000000000001,1.0341484945289434,1.1059631407354886,1.219159310174747
90.0,800.0000000000001,1.0302417567045432,1.093480758822536,1.1926063196285515
88.0,800.0000000000001,1.0267292438216713,1.0823378672546313,1.1690654787791173
86.0,800.0000000000001,1.0235694622305216,1.0723784570395252,1.1481560002430442
84.0,800.0000000000001,1.020726653448005,1.063470206604716,1.1295590600112082
82.0,800.0000000000001,1.0181698133280468,1.055500114042058,1.1130057517635736
80.0,800.0000000000001,1.0158718963654652,1.0483710260042658,1.0982676494898997
78.0,800.0000000000001,1.0138091650483414,1.0419988546817256,1.0851493450609606
76.0,800.0000000000001,1.011960653783501,1.0363103276183168,1.073482495349387
74.0,800.0000000000001,1.010307724074551,1.0312411538284296,1.0631210337630723
72.0,800.0000000000001,1.0088336930165824,1.0267345180933451,1.0539372880952746
70.0,800.0000000000001,1.007523521265567,1.0227398364116362,1.0458188103065895
68.0,800.0000000000001,1.0063635497888048,1.019211721414923,1.0386657710161313
66.0,800.0000000000001,1.0053412771489878,1.0161091185897677,1.032388806789829
64.0,800.0000000000001,1.00444517100074,1.0133945833855478,1.0269072350483097
62.0,800.0000000000001,1.0036645090088148,1.0110336764692642,1.0221475718916124
60.0,800.0000000000001,1.0029892456265956,1.0089944600217489,1.0180423039714992
58.0,800.0000000000001,1.002409902161346,1.0072470824179036,1.0145288778879729
56.0,800.0000000000001,1.001917478341971,1.0057634421388828,1.0115488802218866
54.0,800.0000000000001,1.001503384216515,1.0045169244799639,1.0090473887618956
52.00000000000001,800.0000000000001,1.0011593916453714,1.0034822066207576,1.006972481051199
50.00000000000001,800.0000000000001,1.000877604913573,1.0026351279344368,1.0052748902085784
48.0,800.0000000000001,1.0006504500394267,1.0019526229911104,1.0039078000719714
46.0,800.0000000000001,1.0004706821783906,1.00141271449257,1.0028267719887352
44.0,800.0000000000001,1.0003314100697556,1.0009945622601482,1.0019897938777786
42.0,800.0000000000001,1.0002261357244708,1.000678562307032,1.0013574383723265
40.0,800.0000000000001,1.0001488064832615,1.0004464869208312,1.000893110880053
38.0,800.0000000000001,1.00009387521473,1.0002816526489502,1.0005633604449593
36.0,800.0000000000001,1.0000563628632957,1.0001690983972888,1.000338216964368
34.0,800.0000000000001,1.0000319159799835,1.000095751116201,1.0001915088255258
