T,rho_B,mu,P,phi_u,phi_d,phi_s,Phi1,Phi2
116.0,0.43,302.4417246865187,21.565247700583352,-1.6669086075923027,-1.6669086075923027,-2.1869519332089027,0.08752318620568897,0.1461221220497205
116.0,0.42,301.87908377084653,21.566528777438723,-1.6711586928486233,-1.6711586928486233,-2.187867003750222,0.0862627016044265,0.14493129344963407
116.0,0.41,301.29470841978946,21.56779752864223,-1.6753999376995852,-1.6753999376995852,-2.188782409668594,0.08498866327750568,0.14372213989562174
116.0,0.4,300.68751538171927,21.569053932013503,-1.6796323973760439,-1.6796323973760439,-2.189698150530907,0.0837006979177502,0.14249394967199197
116.0,0.39,300.0563391792132,21.57029796312798,-1.683856126644517,-1.683856126644517,-2.1906142259096697,0.08239841104659999,0.14124596263483352
116.0,0.38,299.39992355917747,21.57152959512275,-1.6880711798120032,-1.6880711798120032,-2.191530635382565,0.08108138522168798,0.13997736558409854
116.0,0.37,298.7169118027134,21.572748798479928,-1.6922776107307587,-1.6922776107307587,-2.192447378531993,0.07974917804211626,0.13868728706041192
116.0,0.36,298.00583570721886,21.57395554078413,-1.696475472803004,-1.696475472803004,-2.1933644549446463,0.07840131992254958,0.13737479147750403
116.0,0.35,297.26510301620635,21.57514978645028,-1.70066481898559,-1.70066481898559,-2.1942818642110677,0.0770373116022122,0.13603887248449023
116.0,0.34,296.4929811621779,21.57633149682494,-1.7048457018509457,-1.7048457018509457,-2.1951996058868484,0.07565662060454488,0.13467844413511554
116.0,0.33,295.6875879265842,21.57750062825025,-1.7090181733626773,-1.7090181733626773,-2.196117679647504,0.07425868097845663,0.13329233733090295
116.0,0.32,294.8468618923183,21.578657133997456,-1.7131822852277268,-1.7131822852277268,-2.1970360850530253,0.07284288552433292,0.13187928269103955
116.0,0.31,293.96854709117684,21.579800962302997,-1.7173380886668397,-1.7173380886668397,-2.197954821705372,0.07140858449888463,0.13043790403717553
116.0,0.3,293.05016561357155,21.580932056226533,-1.7214856344778604,-1.7214856344778604,-2.1988738892083592,0.06995508035624241,0.1289667042575886
116.0,0.29,292.0889874962451,21.58205035306194,-1.7256249730400535,-1.7256249730400535,-2.1997932871672714,0.06848162250159198,0.1274640502795962
116.0,0.28,291.08199532424726,21.583155783657176,-1.7297561543183202,-1.7297561543183202,-2.2007130151884815,0.06698740127034175,0.1259281555887724
116.0,0.27,290.0258423931248,21.584248271625455,-1.7338792278673705,-1.7338792278673705,-2.2016330728790696,0.06547154098702208,0.12435705979145363
116.0,0.26,288.91680297215856,21.585327732424886,-1.7379942428357684,-1.7379942428357684,-2.202553459846446,0.0639330919243073,0.12274860459090298
116.0,0.25,287.750712808584,21.586394072278956,-1.742101247969909,-1.742101247969909,-2.2034741756979535,0.06237102093931973,0.12110040538364375
116.0,0.24,286.5228974807453,21.58744718690295,-1.7462002916178323,-1.7462002916178323,-2.204395220040491,0.06078420050862191,0.11940981746759931
116.0,0.23,285.2280854948791,21.58848695999051,-1.7502914217329404,-1.7502914217329404,-2.205316592480083,0.05917139581072172,0.11767389556904555
116.0,0.22,283.86030205300204,21.58951326140397,-1.7543746858775047,-1.7543746858775047,-2.2062382926214648,0.05753124940949971,0.11588934501428011
116.0,0.21,282.4127380917985,21.590525944992333,-1.758450131225966,-1.758450131225966,-2.2071603200676075,0.055862262965184706,0.1140524623556634
116.0,0.2,280.87758734595025,21.5915248459398,-1.7625178045679715,-1.7625178045679715,-2.208082674419219,0.0541627752290801,0.11215906255346664
116.0,0.19,279.2458415841205,21.592509777513655,-1.7665777523110147,-1.7665777523110147,-2.2090053552741598,0.052430935346276214,0.11020438882996367
116.0,0.18,277.5070304319661,21.593480527035947,-1.770630020482637,-1.770630020482637,-2.2099283622267727,0.05066467017051213,0.10818299992155778
116.0,0.17,275.64888675232834,21.594436850839276,-1.774674654731921,-1.774674654731921,-2.210851694867071,0.04886164384706914,0.10608862745881907
116.0,0.16,273.65691046303465,21.595378467873267,-1.7787117003300636,-1.7787117003300636,-2.21177535277972,0.04701920728138635,0.10391399328734288
116.0,0.15,271.5137913971252,21.59630505149092,-1.7827412021695959,-1.7827412021695959,-2.2126993355427227,0.04513433418597606,0.10165057219288608
116.0,0.14,269.1986327427254,21.597216218737138,-1.7867632047615833,-1.7867632047615833,-2.2136236427256404,0.04320353903010399,0.09928827886232719
116.0,0.13,266.68588619631225,21.598111516138882,-1.7907777522297754,-1.7907777522297754,-2.214548273887108,0.041222770147847886,0.09681504754346469
116.0,0.12,263.9438600290901,21.59899040048712,-1.7947848882998951,-1.7947848882998951,-2.215473228571215,0.039187268052428635,0.09421625619134304
116.0,0.11,260.93257644555695,21.59985221226,-1.7987846562810872,-1.7987846562810872,-2.2163985063020504,0.03709137388874719,0.0914739191931546
116.0,0.1,257.6006048394208,21.600696137909797,-1.802777099033982,-1.802777099033982,-2.217324106575083,0.034928264530069655,0.0885655250304239
116.0,0.09,253.88022088867626,21.60152115469938,-1.806762258915055,-1.806762258915055,-2.218250028842943,0.032689576425152016,0.08546230935099051
116.0,0.08,249.6797024617185,21.602325947042484,-1.8107401776765688,-1.8107401776765688,-2.2191762724906945,0.030364854616630656,0.08212659134684124
116.0,0.07,244.87045417172877,21.60310877393011,-1.8147108962777267,-1.8147108962777267,-2.220102836790043,0.02794071517389347,0.07850747429694235
116.0,0.06,239.26413974982717,21.603867247066173,-1.818674454503536,-1.818674454503536,-2.221029720807959,0.025399513365033377,0.07453350247108273
116.0,0.05,232.56877704497194,21.604597932753233,-1.8226308901224895,-1.8226308901224895,-2.221956923205779,0.022717104758467683,0.0700991805381566
116.0,0.04,224.29521905980306,21.60529556814867,-1.8265802367774735,-1.8265802367774735,-2.222884441736964,0.019858808240333488,0.0650377308839621
116.0,0.03,213.5265135117184,21.605951303919287,-1.8305225176690143,-1.8305225176690143,-2.223812271738418,0.01677144697981642,0.059058076064071346
116.0,0.02,198.2042000276733,21.60654789456706,-1.8344577199667291,-1.8344577199667291,-2.224740400146105,0.013365868916742124,0.05156539576590645
116.0,0.01,171.76160125585292,21.60704079998165,-1.8383856176775553,-1.8383856176775553,-2.225668763300461,0.00947804805747629,0.04091374888768122
116.0,0.001,83.5585754027747,21.607182471289597,-1.8419058413276677,-1.8419058413276677,-2.2265024343943773,0.006113006845741411,0.019144434766043553
116.0,0.0005,58.20991014536272,21.60714704641585,-1.842092016488373,-1.842092016488373,-2.2265465687643067,0.0066466637019197096,0.01545059407225925
116.0,0.0001,16.100643115738762,21.60711075596127,-1.8422087530093716,-1.842208753009371,-2.226574244375245,0.00856820685126465,0.01093643263690083
116.0,5.0e-5,8.22294882574868,21.607108404261055,-1.8422147208194841,-1.8422147208194846,-2.226575659255568,0.009071551737963323,0.010278952137513916
116.0,1.0e-5,1.6565204984343036,21.607107605091596,-1.8422167126494693,-1.8422167126494702,-2.2265761314901082,0.009527675214510275,0.009770763579556625
116.0,5.0e-6,0.8284503319296296,21.607107579717987,-1.8422167755939964,-1.8422167755939964,-2.226576146413352,0.009587609245367959,0.009709179044223911
116.0,1.0e-6,0.16570224474655917,21.6071075715932,-1.8422167957454405,-1.8422167957454405,-2.226576151190976,0.009635972109465216,0.00966028771047607
116.0,5.0e-7,0.08285131631640684,21.607107571339252,-1.8422167963752374,-1.8422167963752374,-2.226576151340291,0.009642042738180076,0.009654200564872609
116.0,1.0e-7,0.016570364774035062,21.607107571257984,-1.842216796711135,-1.842216796711135,-2.226576151419927,0.009646901457439258,0.00964933303645818
116.0,5.0e-8,0.008285131456696534,21.607107571255455,-1.842216796585173,-1.842216796585173,-2.2265761513900637,0.009647511007385175,0.009648726789936059
116.0,1.0e-8,0.0016570276003186383,21.60710757125464,-1.8422167965864327,-1.8422167965864327,-2.226576151390363,0.009647997303791936,0.009648240460496282
114.0,3.0,327.97580975808893,20.997961547366952,-0.268664077848844,-0.26866407784885044,-1.9828534664190696,0.240378867393775,0.27569444503325397
114.0,2.99,327.6747008122013,20.998968207517454,-0.2715750136345119,-0.2715750136345138,-1.9834748620904439,0.23989142390386256,0.27525215612635473
114.0,2.98,327.3748217207727,20.999989307328942,-0.2745364553228981,-0.2745364553229018,-1.984095405959393,0.2394040673889991,0.2748100931525209
114.0,2.97,327.0762367866185,21.001025253978927,-0.2775493258871461,-0.2775493258871476,-1.9847151538170393,0.23891682667613806,0.27436828767265736
114.0,2.96,326.7790121730095,21.002076464183734,-0.2806145545524714,-0.28061455455246986,-1.9853341631420134,0.2384297313204372,0.27392677208272015
114.0,2.95,326.4832159655117,21.003143363454235,-0.2837330725054707,-0.2837330725054747,-1.9859524930082004,0.2379428116293236,0.27348557964114945
114.0,2.94,326.18891818070847,21.004226385921978,-0.28690581136994914,-0.2869058113699498,-1.9865702041061453,0.237456098655162,0.2730447444646923
114.0,2.93,325.8961907696148,21.00532597412192,-0.2901337015580343,-0.29013370155803625,-1.9871873587612314,0.23696962418483425,0.2726043015210729
114.0,2.92,325.605107615212,21.006442578728795,-0.2934176704926083,-0.2934176704926052,-1.9878040209483474,0.23648342072594256,0.27216428661820424
114.0,2.91,325.31574452354636,21.007576658243423,-0.29675864069772045,-0.2967586406977189,-1.9884202563025344,0.23599752148938757,0.2717247363896675
114.0,2.9,325.0281792077778,21.008728678625605,-0.300157527753927,-0.3001575277539254,-1.989036132125139,0.23551196036801106,0.27128568827613037
114.0,2.89,324.7424912645739,21.00989911287024,-0.30361523811666047,-0.3036152381166579,-1.9896517173850425,0.23502677191103424,0.27084718050240364
114.0,2.88,324.45876214223256,21.01108844052337,-0.3071326667964292,-0.30713266679642687,-1.9902670827145503,0.2345419912940096,0.2704092520498321
114.0,2.87,324.17707509988605,21.012297147134486,-0.3107106949002373,-0.3107106949002354,-1.9908823003992682,0.23405765428398662,0.2699719426236879
114.0,2.86,323.89751515717376,21.013525723642434,-0.31435018703539974,-0.3143501870353982,-1.9914974443616285,0.23357379719962887,0.26953529261527465
114.0,2.85,323.6201690337434,21.01477466569151,-0.3180519885776786,-0.3180519885776748,-1.9921125901374686,0.2330904568660097,0.26909934305843836
114.0,2.84,323.3451250779763,21.01604447287535,-0.3218169228069309,-0.3218169228069316,-1.9927278148451126,0.23260767056382015,0.26866413558018437
114.0,2.83,323.07247318435503,21.017335647905945,-0.3256457879156764,-0.3256457879156788,-1.9933431971465356,0.2321254759727832,0.26822971234516174
114.0,2.82,322.8023046989098,21.018648695705878,-0.32953935389683575,-0.32953935389683703,-1.99395881720012,0.23164391110902197,0.2677961159937259
114.0,2.81,322.53471231223443,21.019984122422287,-0.3334983593188937,-0.3334983593189001,-1.9945747566043484,0.23116301425623545,0.2673633895733993
114.0,2.8,322.26978993962155,21.021342434361113,-0.33752350799908537,-0.33752350799908465,-1.9951910983322343,0.23068282389051284,0.2669315764635261
114.0,2.79,322.0076325879323,21.022724136841823,-0.34161546558659583,-0.3416154655865952,-1.9958079266558892,0.23020337859869602,0.2665007202929909
114.0,2.78,321.7483362088763,21.024129732972167,-0.345774856070005,-0.3457748560700094,-1.9964253270609562,0.2297247169902134,0.2660708648508968
114.0,2.77,321.49199753851104,21.025559722344454,-0.3500022582254839,-0.3500022582254863,-1.9970433861505592,0.22924687760240609,0.2656420539901833
114.0,2.76,321.23871392284565,21.02701459965502,-0.35429820202453916,-0.35429820202454126,-1.9976621915384958,0.22876989879937912,0.2652143315241911
114.0,2.75,320.9885831295587,21.02849485324968,-0.3586631650214292,-0.3586631650214271,-1.9982818317316828,0.22829381866452497,0.2647877411162869
114.0,2.74,320.741703145993,21.03000096359882,-0.3630975687438623,-0.3630975687438633,-1.9989023960014034,0.2278186748868991,0.26436232616270416
114.0,2.73,320.49817196371083,21.03153340170699,-0.36760177511117836,-0.3676017751111795,-1.9995239742438549,0.22734450464173325,0.2639381296688629
114.0,2.72,320.2580873500713,21.03309262746299,-0.37217608290717574,-0.37217608290717435,-2.000146656829678,0.22687134446543392,0.26351519411949464
114.0,2.71,320.02154660745447,21.034679087937207,-0.376820724336101,-0.37682072433610236,-2.0007705344430664,0.22639923012552635,0.2630935613430239
114.0,2.7,319.78864632091563,21.036293215634274,-0.3815358616915633,-0.3815358616915739,-2.0013956979105436,0.22592819648605886,0.2626732723707073
114.0,2.69,319.55948209526724,21.03793542671079,-0.38632158416988793,-0.38632158416989226,-2.0020222380201402,0.2254582773691013,0.2622543672911673
114.0,2.68,319.3341482827238,21.039606119167512,-0.39117790485959586,-0.39117790485959403,-2.0026502453314223,0.2249895054130419,0.2618368851010251
114.0,2.67,319.11273770249466,21.04130567102851,-0.39610475794041855,-0.39610475794041866,-2.0032798099772924,0.22452191192849155,0.26142086355245936
114.0,2.66,318.8953413538079,21.043034438518735,-0.4011019961235179,-0.40110199612351943,-2.0039110214584093,0.2240555267526725,0.26100633899857956
114.0,2.65,318.6820481240912,21.04479275425374,-0.4061693883660679,-0.40616938836607785,-2.004543968431281,0.22359037810324442,0.260593346237604
114.0,2.64,318.4729444941586,21.046580925455395,-0.41130661789104167,-0.4113066178910379,-2.005178738491302,0.22312649243260693,0.26018191835690807
114.0,2.63,318.26811424241845,21.04839923220836,-0.41651328054255166,-0.4165132805425536,-2.0058154179518923,0.22266389428378242,0.25977208657809825
114.0,2.62,318.0676381502072,21.05024792577209,-0.42178888350430305,-0.42178888350429644,-2.006454091621408,0.222202606148967,0.25936388010424627
114.0,2.61,317.8715937105212,21.052127226963886,-0.4271328444071098,-0.4271328444071143,-2.0070948425791673,0.22174264833198876,0.25895732597058574
114.0,2.6,317.6800548424207,21.054037324628357,-0.4325444908474269,-0.4325444908474245,-2.0077377519522743,0.22128403881581246,0.2585524488998768
114.0,2.59,317.49309161348316,21.055978374208188,-0.4380230603360615,-0.43802306033606464,-2.0083828986949706,0.22082679313629922,0.2581492711637195
114.0,2.58,317.3107699726527,21.057950496430962,-0.4435677006916141,-0.4435677006916185,-2.009030359372195,0.22037092426340354,0.25774781245108264
114.0,2.57,317.1331514958542,21.059953776126292,-0.44917747088928,-0.4491774708892779,-2.0096802079491534,0.21991644249094855,0.25734808974527024
114.0,2.56,316.9602931466319,21.061988261185913,-0.45485134237038516,-0.45485134237038394,-2.0103325155886154,0.21946335533606212,0.25695011721049765
114.0,2.55,316.7922470540099,21.064053961678866,-0.46058820081326324,-0.46058820081326457,-2.01098735045762,0.21901166744929185,0.25655390608919254
114.0,2.54,316.62906030962995,21.06615084913234,-0.46638684836072525,-0.4663868483607257,-2.011644777545339,0.2185613805363391,0.2561594646110465
114.0,2.53,316.47077478605286,21.06827885598696,-0.47224600629431934,-0.47224600629431984,-2.0123048584936067,0.21811249329222107,0.2557667979147278
114.0,2.52,316.3174269778923,21.07043787523385,-0.4781643181397481,-0.47816431813974863,-2.012967651441569,0.21766500134855676,0.2553759079830388
114.0,2.51,316.1690478672711,21.072627760238483,-0.4841403531837257,-0.4841403531837204,-2.01363321088577,0.21721889723456353,0.2549867935921973
114.0,2.5,316.02566281475407,21.07484832475498,-0.49017261037623744,-0.4901726103762339,-2.0143015875569232,0.21677417035215785,0.2545994502757209
114.0,2.49,315.8872914767204,21.077099343131437,-0.49625952258936784,-0.49625952258936684,-2.0149728283142143,0.21633080696544194,0.2542138703032768
114.0,2.48,315.75394774977326,21.07938055070587,-0.5023994611980748,-0.5023994611980758,-2.015646976058041,0.21588879020468202,0.25383004267467624
114.0,2.47,315.6256397425367,21.081691644389732,-0.5085907409459937,-0.5085907409460001,-2.016324069661741,0.2154481000847157,0.25344795312902096
114.0,2.46,315.50236977485645,21.08403228333676,-0.5148316250560726,-0.514831625056073,-2.017004143922613,0.21500871353759204,0.2530675841688592
114.0,2.45,315.3841344041231,21.086402088505675,-0.5211203305429383,-0.5211203305429408,-2.0176872295325854,0.21457060445906476,0.25268891509902386
114.0,2.44,315.2709244781507,21.08880065012491,-0.5274550336832479,-0.5274550336832526,-2.0183733530682035,0.21413374376843328,0.25231192207968567
114.0,2.43,315.1627252137592,21.091227519126996,-0.5338338755986357,-0.533833875598631,-2.0190625369998796,0.21369809948108412,0.2519365781930027
114.0,2.42,315.05951629993814,21.093682215124,-0.5402549679058973,-0.5402549679058947,-2.0197547997198755,0.21326363679294336,0.2515628535225956
114.0,2.41,314.9612720242562,21.096164226316034,-0.5467163983896127,-0.5467163983896127,-2.0204501555883025,0.2128303181759824,0.2511907152449994
114.0,2.4,314.8679614209512,21.098673011142786,-0.5532162366535047,-0.5532162366535018,-2.021148614996376,0.21239810348378044,0.25082012773209433
114.0,2.39,314.7795484389627,21.10120800003535,-0.5597525397083468,-0.5597525397083459,-2.02185018444592,0.21196695006610214,0.25045105266346085
114.0,2.38,314.6959921280187,21.10376859725311,-0.5663233574568588,-0.566323357456856,-2.0225548666439663,0.21153681289137727,0.25008344914752795
114.0,2.37,314.61724684079564,21.106354182789858,-0.5729267380386304,-0.5729267380386323,-2.023262660611283,0.21110764467594065,0.24971727385034254
114.0,2.36,314.54326244905326,21.108964114332466,-0.5795607330011593,-0.5795607330011624,-2.023973561803446,0.2106793960188529,0.24935248113074615
114.0,2.35,314.47398457164576,21.111597729257184,-0.5862234022667973,-0.586223402266795,-2.0246875622431,0.2102520155411477,0.24898902318075963
114.0,2.34,314.40935481225387,21.11425434664763,-0.5929128188688492,-0.5929128188688519,-2.025404650661991,0.20982545002832334,0.24862685016994832
114.0,2.33,314.3493110047412,21.116933269319542,-0.5996270734342796,-0.5996270734342768,-2.0261248126512617,0.20939964457496998,0.2482659103926053
114.0,2.32,314.29378746404984,21.119633785838726,-0.6063642783938951,-0.6063642783938966,-2.026848030818663,0.20897454273043492,0.24790615041659725
114.0,2.31,314.24271524063323,21.12235517251856,-0.6131225719052447,-0.6131225719052474,-2.027574284951163,0.20855008664448188,0.24754751523277424
114.0,2.3,314.19602237652293,21.12509669538487,-0.6199001214770715,-0.619900121477069,-2.028303552181597,0.20812621721199223,0.24718994840392586
114.0,2.29,314.15363416122784,21.12785761209749,-0.6266951272878758,-0.626695127287872,-2.029035807158037,0.2077028742157932,0.24683339221231299
114.0,2.28,314.1154733857863,21.130637173818098,-0.6335058251947319,-0.6335058251947322,-2.029771022214596,0.2072799964667996,0.2464777878048971
114.0,2.27,314.081460593438,21.13343462701568,-0.6403304894316256,-0.6403304894316243,-2.030509167542496,0.2068575219407266,0.24612307533546765
114.0,2.26,314.0515143255207,21.136249215202383,-0.6471674349996897,-0.6471674349996879,-2.0312502113602418,0.206435387910723,0.24576919410295628
114.0,2.25,314.02555136134856,21.13908018059282,-0.6540150197544383,-0.6540150197544374,-2.031994120081984,0.20601353107535178,0.2454160826853112
114.0,2.24,314.00348695098506,21.141926765682214,-0.6608716461974571,-0.6608716461974541,-2.032740858483054,0.20559188768144485,0.24506367906840335
114.0,2.23,313.9852350399585,21.144788214738888,-0.6677357629819692,-0.667735762981972,-2.0334903898619245,0.2051703936414194,0.2447119207695024
114.0,2.22,313.97070848514034,21.147663775208212,-0.6746058661437826,-0.674605866143779,-2.0342426761978705,0.20474898464474534,0.24436074495496554
114.0,2.21,313.95981926113853,21.150552699026157,-0.6814805000703199,-0.6814805000703223,-2.0349976783036716,0.20432759626332533,0.244010088551856
114.0,2.2,313.95247865667824,21.15345424384114,-0.6883582582216107,-0.6883582582216049,-2.035755355972899,0.20390616405060302,0.24365988835326846
114.0,2.19,313.94859746060786,21.156367674144295,-0.6952377836181852,-0.6952377836181823,-2.0365156681213006,0.20348462363430936,0.24331008111723507
114.0,2.18,313.94808613725394,21.159292262308213,-0.7021177691113138,-0.7021177691113115,-2.037278572921982,0.20306291080279687,0.24296060365912922
114.0,2.17,313.9508549909751,21.16222728953575,-0.7089969574513143,-0.7089969574513106,-2.038044027934108,0.20264096158497524,0.24261139293755302
114.0,2.16,313.9568143198696,21.16517204672085,-0.7158741411700903,-0.7158741411700957,-2.0388119902249366,0.2022187123239119,0.2422623861337466
114.0,2.15,313.965874558667,21.168125835223297,-0.7227481622937887,-0.7227481622937867,-2.0395824164850893,0.20179609974420065,0.24191352072460143
114.0,2.14,313.97794641091974,21.17108796756045,-0.7296179119011988,-0.7296179119011964,-2.040355263136991,0.2013730610132383,0.2415647345493996
114.0,2.13,313.9929409706936,21.17405776801908,-0.7364823295436459,-0.7364823295436479,-2.0411304864365025,0.2009495337965905,0.2412159658704446
114.0,2.12,314.0107698339919,21.177034573190788,-0.7433404025410081,-0.7433404025410085,-2.041908042567795,0.20052545630763963,0.2408671534277657
114.0,2.11,314.0313452002151,21.180017732434326,-0.7501911651683909,-0.750191165168388,-2.042687887731557,0.20010076735174348,0.2405182364881142
114.0,2.1,314.05457996399855,21.1830066082691,-0.7570336977471808,-0.7570336977471769,-2.0434699782267103,0.19967540636513798,0.2401691548884784
114.0,2.09,314.08038779779656,21.186000576703375,-0.7638671256534971,-0.7638671256534979,-2.0442542705257574,0.19924931344884242,0.23981984907437084
114.0,2.08,314.1086832256113,21.188999027501357,-0.7706906182562709,-0.7706906182562704,-2.045040721344007,0.19882242939782135,0.23947026013313913
114.0,2.07,314.1393816882899,21.192001364393082,-0.7775033877964881,-0.7775033877964859,-2.045829287702855,0.19839469572567398,0.23912032982257073
114.0,2.06,314.17239960081554,21.19500700523095,-0.7843046882182829,-0.7843046882182795,-2.046619926987394,0.19796605468511605,0.23877000059505665
114.0,2.05,314.20765440203087,21.19801538209703,-0.7910938139617262,-0.7910938139617246,-2.047412596998585,0.19753644928452363,0.23841921561758514
114.0,2.04,314.2450645972399,21.20102594136472,-0.7978700987264674,-0.7978700987264682,-2.048207256000243,0.19710582330080226,0.23806791878783307
114.0,2.03,314.28454979412055,21.20403814371855,-0.8046329142144939,-0.8046329142144911,-2.049003862761127,0.19667412128884215,0.23771605474661814
114.0,2.02,314.32603073239005,21.207051464135695,-0.811381668859597,-0.8113816688596045,-2.049802376592369,0.19624128858781428,0.237363568886973
114.0,2.01,314.3694293076407,21.210065391832917,-0.8181158065503888,-0.8181158065503895,-2.0506027573805383,0.19580727132455011,0.2370104073600886
114.0,2.0,314.4146685897657,21.213079430181306,-0.8248348053528857,-0.8248348053528956,-2.0514049656165865,0.19537201641424304,0.2366565170783708
114.0,1.99,314.4616728363828,21.216093096593326,-0.8315381762384155,-0.8315381762384129,-2.0522089624209694,0.19493547155870256,0.23630184571584853
114.0,1.98,314.510367501625,21.219105922383807,-0.8382254618212349,-0.8382254618212366,-2.0530147095651206,0.19449758524236962,0.2359463417061478
114.0,1.97,314.56067924069686,21.222117452608504,-0.8448962351106688,-0.8448962351106699,-2.053822169489653,0.19405830672631025,0.23558995423825593
114.0,1.96,314.61253591052133,21.225127245882543,-0.8515500982809501,-0.8515500982809472,-2.0546313053193903,0.193617586040369,0.23523263325026392
114.0,1.95,314.6658665668399,21.228134874181084,-0.8581866814623618,-0.8581866814623553,-2.0554420808755705,0.19317537397367754,0.23487432942129055
114.0,1.94,314.72060145806955,21.231139922624816,-0.8648056415561878,-0.8648056415561841,-2.0562544606853845,0.1927316220636864,0.2345149941617619
114.0,1.93,314.77667201622216,21.234141989252098,-0.8714066610758641,-0.8714066610758628,-2.0570684099890655,0.19228628258387814,0.2341545796022117
114.0,1.92,314.8340108451742,21.237140684779927,-0.8779894470162509,-0.8779894470162594,-2.057883894744778,0.1918393085303187,0.23379303858076694
114.0,1.91,314.89255170654195,21.240135632355276,-0.8845537297524921,-0.8845537297524922,-2.0587008816314056,0.1913906536071798,0.23343032462945662
114.0,1.9,314.95222950342395,21.243126467298843,-0.8910992619697944,-0.8910992619697917,-2.059519338049549,0.1909402722113713,0.23306639195949042
114.0,1.89,315.01298026222645,21.246112836842475,-0.897625817624969,-0.8976258176249664,-2.0603392321207683,0.1904881194163919,0.2327011954456199
114.0,1.88,315.07474111279925,21.249094399861686,-0.9041331909404924,-0.9041331909404914,-2.0611605326853164,0.1900341509555187,0.23233469060971126
114.0,1.87,315.13745026707176,21.25207082660458,-0.9106211954314243,-0.910621195431425,-2.061983209298512,0.18957832320442838,0.23196683360362455
114.0,1.86,315.2010469963784,21.25504179841854,-0.9170896629655066,-0.9170896629655073,-2.0628072322258326,0.1891205931633523,0.2315975811915098
114.0,1.85,315.2654716076321,21.25800700747515,-0.923538442856362,-0.923538442856368,-2.063632572436931,0.1886609184388343,0.23122689073159267
114.0,1.84,315.33066541852105,21.26096615649508,-0.929967400989912,-0.9299674009899112,-2.0644592015986376,0.18819925722519112,0.23085472015755326
114.0,1.83,315.39657073184276,21.263918958473106,-0.9363764189834265,-0.9363764189834302,-2.0652870920671105,0.18773556828571955,0.23048102795954806
114.0,1.82,315.46313080912665,21.266865136404345,-0.9427653933771197,-0.942765393377112,-2.0661162168791996,0.18726981093373188,0.23010577316495953
114.0,1.81,315.5302898436491,21.269804423012406,-0.949134234857612,-0.9491342348576133,-2.066946549743148,0.1868019450134623,0.22972891531892067
114.0,1.8,315.5979929329619,21.272736560479768,-0.9554828675128999,-0.9554828675128971,-2.0677780650286937,0.18633193088091274,0.22935041446468438
114.0,1.79,315.66618605100695,21.2756613001813,-0.9618112281178582,-0.9618112281178604,-2.0686107377567007,0.18585972938465686,0.2289702311238628
114.0,1.78,315.7348160199333,21.27857840242105,-0.9681192654499968,-0.9681192654499918,-2.069444543588328,0.18538530184667246,0.22858832627660577
114.0,1.77,315.80383048166266,21.28148763617281,-0.974406939634265,-0.9744069396342669,-2.0702794588138618,0.18490861004320605,0.22820466134172768
114.0,1.76,315.8731778692985,21.28438877882497,-0.9806742215165277,-0.9806742215165286,-2.071115460341259,0.18442961618572887,0.22781919815684248
114.0,1.75,315.9428073784232,21.28728161592958,-0.9869210920645366,-0.9869210920645436,-2.0719525256844387,0.1839482829019888,0.22743189895851462
114.0,1.74,316.01266893834776,21.290165940956253,-0.9931475417958409,-0.993147541795838,-2.0727906329514014,0.183464573217198,0.22704272636246517
114.0,1.73,316.0827131833462,21.293041555050824,-0.9993535702314664,-0.9993535702314692,-2.07362976083221,0.18297845053535708,0.22665164334383786
114.0,1.72,316.1528914239437,21.295908266799096,-1.0055391853749063,-1.0055391853749003,-2.074469888586887,0.18248987862076016,0.2262586132175687
114.0,1.71,316.22315561825224,21.29876589199579,-1.0117044032150193,-1.011704403215014,-2.0753109960332314,0.18199882157965522,0.22586359961883548
114.0,1.7,316.2934583434285,21.301614253418585,-1.0178492472524994,-1.0178492472524976,-2.076153063534659,0.18150524384211447,0.2254665664836413
114.0,1.69,316.36375276724334,21.304453180607755,-1.0239737480486497,-1.0239737480486475,-2.0769960719880145,0.1810091101440844,0.2250674780295039
114.0,1.68,316.4339926198062,21.307282509651003,-1.0300779427958102,-1.0300779427958144,-2.0778400028114543,0.18051038550965012,0.2246662987362838
114.0,1.67,316.5041321654463,21.31010208297366,-1.0361618749085217,-1.0361618749085164,-2.078684837932388,0.1800090352335017,0.22426299332713942
114.0,1.66,316.5741261747716,21.31291174913451,-1.0422255936345826,-1.0422255936345843,-2.0795305597754976,0.1795050248636082,0.22385752674961587
114.0,1.65,316.6439298969156,21.315711362626836,-1.048269153685308,-1.0482691536853008,-2.0803771512508837,0.17899832018411163,0.22344986415687612
114.0,1.64,316.71349903196705,21.318500783684847,-1.0542926148839349,-1.0542926148839311,-2.0812245957423294,0.1784888871984187,0.2230399708890551
114.0,1.63,316.78278970360344,21.321279878095492,-1.0602960418317569,-1.0602960418317593,-2.082072877095706,0.17797669211251255,0.22262781245475483
114.0,1.62,316.8517584319074,21.324048517015537,-1.0662795035908865,-1.0662795035908839,-2.082921979607525,0.17746170131846087,0.2222133545126587
114.0,1.61,316.92036210638196,21.32680657679383,-1.0722430733831088,-1.072243073383113,-2.0837718880136866,0.17694388137812958,0.22179656285326912
114.0,1.6,316.9885579591495,21.329553938798647,-1.0781868283041358,-1.0781868283041314,-2.084622587478358,0.17642319900708817,0.22137740338075704
