T,mu_B,phi_u,phi_d,phi_s,Phi1,Phi2
51.0,0.0,-1.843210499879223,-1.843210499879223,-2.226907585655085,2.3461743510195724e-5,2.3461743510195724e-5
50.0,0.0,-1.843210503114091,-1.843210503114091,-2.226907586214932,1.951962773991751e-5,1.951962773991751e-5
49.0,0.0,-1.8432105054384842,-1.8432105054384842,-2.2269075866118895,1.6135780415478474e-5,1.6135780415478474e-5
48.0,0.0,-1.84321050708809,-1.84321050708809,-2.2269075868899435,1.3247860369094703e-5,1.3247860369094703e-5
47.0,0.0,-1.8432105082434893,-1.8432105082434893,-2.2269075870822084,1.0798282172001306e-5,1.0798282172001306e-5
46.0,0.0,-1.8432105090414832,-1.8432105090414832,-2.2269075872133435,8.734072157724035e-6,8.734072157724035e-6
45.0,0.0,-1.8432105095844618,-1.8432105095844618,-2.2269075873014827,7.006715565508929e-6,7.006715565508929e-6
44.0,0.0,-1.8432105099480827,-1.8432105099480827,-2.2269075873598085,5.57199457003181e-6,5.571994570031809e-6
43.0,0.0,-1.8432105101874827,-1.8432105101874827,-2.22690758739777,4.389817089760259e-6,4.389817089760258e-6
42.0,0.0,-1.8432105103422551,-1.8432105103422551,-2.226907587422039,3.4240364128607846e-6,3.4240364128607846e-6
41.0,0.0,-1.843210510440381,-1.843210510440381,-2.2269075874372612,2.6422618471468292e-6,2.6422618471468292e-6
40.0,0.0,-1.843210510501302,-1.843210510501302,-2.226907587446618,2.0156607893930042e-6,2.0156607893930042e-6
39.0,0.0,-1.8432105105382843,-1.8432105105382843,-2.2269075874522395,1.5187528186557855e-6,1.5187528186557855e-6
38.0,0.0,-1.8432105105601935,-1.8432105105601935,-2.2269075874555413,1.1291966461299074e-6,1.1291966461299074e-6
37.0,0.0,-1.8432105105728411,-1.8432105105728411,-2.22690758745743,8.275709971651415e-7,8.275709971651415e-7
36.0,0.0,-1.8432105105799355,-1.8432105105799355,-2.2269075874584825,5.971507542410042e-7,5.971507542410043e-7
35.0,0.0,-1.843210510583794,-1.843210510583794,-2.2269075874590487,4.2367994576528114e-7,4.2367994576528125e-7
34.0,0.0,-1.8432105105858252,-1.8432105105858252,-2.226907587459346,2.951434150693627e-7,2.9514341506936256e-7
33.0,0.0,-1.843210510586857,-1.843210510586857,-2.2269075874594955,2.0153923505278547e-7,2.0153923505278547e-7
32.0,0.0,-1.8432105105873595,-1.8432105105873595,-2.226907587459567,1.3465413236653226e-7,1.3465413236653226e-7
31.0,0.0,-1.843210510587595,-1.843210510587595,-2.2269075874596016,8.784433456086421e-8,8.784433456086421e-8
30.0,0.0,-1.8432105105877006,-1.8432105105877006,-2.2269075874596145,5.582433661618164e-8,5.5824336616181634e-8
29.0,0.0,-1.843210510587743,-1.843210510587743,-2.226907587459622,3.4466081793680316e-8,3.4466081793680316e-8
28.0,0.0,-1.8432105105877616,-1.8432105105877616,-2.2269075874596242,2.0610949166610552e-8,2.0610949166610552e-8
27.0,0.0,-1.8432105105877674,-1.8432105105877674,-2.2269075874596256,1.1896723337601425e-8,1.1896723337601425e-8
26.0,0.0,-1.8432105105877674,-1.8432105105877674,-2.2269075874596256,1.1896723337601425e-8,1.1896723337601425e-8
25.0,0.0,-1.84321051058777,-1.84321051058777,-2.226907587459626,3.5050911228286363e-9,3.5050911228286363e-9
24.0,0.0,-1.84321051058777,-1.84321051058777,-2.226907587459626,3.5050911228286363e-9,3.5050911228286363e-9
23.0,0.0,-1.84321051058777,-1.84321051058777,-2.226907587459626,3.5050911228286363e-9,3.5050911228286363e-9
22.0,0.0,-1.84321051058777,-1.84321051058777,-2.226907587459626,3.5050911228286363e-9,3.5050911228286363e-9
21.0,0.0,-1.84321051058777,-1.84321051058777,-2.226907587459626,3.5050911228286363e-9,3.5050911228286363e-9
20.0,0.0,-1.84321051058777,-1.84321051058777,-2.226907587459626,3.5050911228286363e-9,3.5050911228286363e-9
19.0,0.0,-1.84321051058777,-1.84321051058777,-2.226907587459626,3.5050911228286363e-9,3.5050911228286363e-9
18.0,0.0,-1.84321051058777,-1.84321051058777,-2.226907587459626,3.5050911228286363e-9,3.5050911228286363e-9
17.0,0.0,-1.84321051058777,-1.84321051058777,-2.226907587459626,3.5050911228286363e-9,3.5050911228286363e-9
16.0,0.0,-1.84321051058777,-1.84321051058777,-2.226907587459626,3.5050911228286363e-9,3.5050911228286363e-9
15.0,0.0,-1.84321051058777,-1.84321051058777,-2.226907587459626,3.5050911228286363e-9,3.5050911228286363e-9
14.0,0.0,-1.84321051058777,-1.84321051058777,-2.226907587459626,3.5050911228286363e-9,3.5050911228286363e-9
13.0,0.0,-1.84321051058777,-1.84321051058777,-2.226907587459626,3.5050911228286363e-9,3.5050911228286363e-9
12.0,0.0,-1.84321051058777,-1.84321051058777,-2.226907587459626,3.5050911228286363e-9,3.5050911228286363e-9
11.0,0.0,-1.84321051058777,-1.84321051058777,-2.226907587459626,3.5050911228286363e-9,3.5050911228286363e-9
10.0,0.0,-1.84321051058777,-1.84321051058777,-2.226907587459626,3.5050911228286363e-9,3.5050911228286363e-9
9.0,0.0,-1.84321051058777,-1.84321051058777,-2.226907587459626,3.5050911228286363e-9,3.5050911228286363e-9
8.0,0.0,-1.84321051058777,-1.84321051058777,-2.226907587459626,3.5050911228286363e-9,3.5050911228286363e-9
7.0,0.0,-1.84321051058777,-1.84321051058777,-2.226907587459626,3.5050911228286363e-9,3.5050911228286363e-9
6.0,0.0,-1.84321051058777,-1.84321051058777,-2.226907587459626,3.5050911228286363e-9,3.5050911228286363e-9
5.0,0.0,-1.84321051058777,-1.84321051058777,-2.226907587459626,3.5050911228286363e-9,3.5050911228286363e-9
4.0,0.0,-1.84321051058777,-1.84321051058777,-2.226907587459626,3.5050911228286363e-9,3.5050911228286363e-9
3.0,0.0,-1.84321051058777,-1.84321051058777,-2.226907587459626,3.5050911228286363e-9,3.5050911228286363e-9
2.0,0.0,-1.84321051058777,-1.84321051058777,-2.226907587459626,3.5050911228286363e-9,3.5050911228286363e-9
1.0,0.0,-1.84321051058777,-1.84321051058777,-2.226907587459626,3.5050911228286363e-9,3.5050911228286363e-9
