T,phi1,phi2,phi3,Phi1,Phi2,rhov
250.0,-0.059510607168279724,-0.059510607168279744,-1.0944832974383736,0.7634929825651388,0.7634929825651388,-6.462348535570529e-26
249.0,-0.061264948142965764,-0.06126494814296578,-1.1098514835959858,0.7614361972040892,0.7614361972040892,4.52364397489937e-25
248.0,-0.0630893735973615,-0.0630893735973615,-1.1251990116086028,0.7593528118197137,0.7593528118197137,-6.462348535570529e-26
247.0,-0.06498815474125687,-0.0649881547412569,-1.1405200612319384,0.7572423331084012,0.7572423331084012,-3.2311742677852644e-25
246.0,-0.06696590885978243,-0.06696590885978244,-1.1558088581007777,0.7551042533886381,0.7551042533886381,-3.2311742677852644e-25
245.0,-0.06902763497299048,-0.06902763497299053,-1.171059689288357,0.7529380497690187,0.7529380497690187,9.04728794979874e-26
244.0,-0.07117875397545591,-0.07117875397545595,-1.1862669188450503,0.7507431832440049,0.7507431832440049,-5.299125799167834e-25
243.0,-0.0734251539170495,-0.07342515391704948,-1.2014250032879634,0.7485190977090923,0.7485190977090923,9.693522803355793e-25
242.0,-0.07577324119806682,-0.07577324119806694,-1.2165285070286833,0.7462652188851128,0.7462652188851128,5.040631857745012e-25
241.0,-0.07822999858504483,-0.07822999858504483,-1.2315721177437753,0.7439809531400849,0.7439809531400849,1.4217166778255163e-25
240.0,-0.08080305111277364,-0.08080305111277364,-1.2465506617148812,0.7416656861940695,0.7416656861940695,-3.2311742677852644e-25
239.0,-0.08350074112828401,-0.08350074112828401,-1.261459119190085,0.7393187816901964,0.7393187816901964,-2.1971985020939798e-25
238.0,-0.08633221396102095,-0.08633221396102084,-1.2762926398490786,0.7369395796109315,0.7369395796109315,4.006656092053728e-25
237.0,-0.08930751597806703,-0.08930751597806709,-1.2910465584901445,0.7345273945145688,0.7345273945145688,1.9387045606711586e-25
236.0,-0.0924377071143737,-0.09243770711437374,-1.3057164111001884,0.7320815135612758,0.7320815135612758,-6.333101564859118e-25
235.0,-0.09573499036809546,-0.09573499036809534,-1.3202979515210158,0.729601194290906,0.729601194290906,2.972680326362443e-25
234.0,-0.09921286123541871,-0.09921286123541873,-1.3347871689877395,0.7270856621062742,0.7270856621062742,-8.401053096241687e-25
233.0,-0.10288628064670244,-0.10288628064670269,-1.349180306892557,0.7245341074041795,0.7245341074041795,-2.1971985020939798e-25
232.0,-0.10677187567902027,-0.10677187567902006,-1.3634738832222302,0.7219456822825208,0.7219456822825208,4.006656092053728e-25
231.0,-0.11088817318702236,-0.11088817318702239,-1.3776647132363535,0.7193194967335838,0.7193194967335838,1.9387045606711586e-25
230.0,-0.1152558725475344,-0.11525587254753437,-1.3917499351024947,0.7166546142103262,0.7166546142103262,7.108583389127582e-25
229.0,-0.119898164992301,-0.11989816499230095,-1.4057270393926442,0.7139500464224069,0.7139500464224069,-3.2311742677852644e-25
228.0,-0.12484110855245688,-0.12484110855245702,-1.4195939035853105,0.7112047471796049,0.7112047471796049,2.972680326362443e-25
227.0,-0.13011406950631518,-0.13011406950631513,-1.4333488330240578,0.7084176050494494,0.7084176050494494,-7.367077330550403e-25
226.0,-0.13575024345831388,-0.1357502434583141,-1.446990610177638,0.7055874345290373,0.7055874345290373,1.331243798327529e-24
225.0,-0.14178727182279194,-0.14178727182279183,-1.4605185545541723,0.702712965343503,0.702712965343503,5.040631857745012e-25
224.0,-0.14826797255960467,-0.14826797255960467,-1.4739325962767378,0.6997928293681356,0.6997928293681356,-1.2924697071141057e-26
223.0,-0.1552412074735981,-0.1552412074735981,-1.4872333671715403,0.6968255445183655,0.6968255445183655,6.074607623436297e-25
222.0,-0.16276291210235036,-0.16276291210235058,-1.5004223143033038,0.6938094947504444,0.6938094947504444,-1.770683498746325e-24
221.0,-0.1708973178284695,-0.17089731782846967,-1.5135018422726414,0.690742905049442,0.690742905049442,-7.367077330550403e-25
220.0,-0.1797183986433851,-0.179718398643385,-1.5264754923237194,0.6876238099319613,0.6876238099319613,-1.1632227364026952e-25
219.0,-0.18931157557946907,-0.18931157557946932,-1.5393481684349422,0.6844500135365891,0.6844500135365891,-1.1632227364026952e-25
218.0,-0.1997757076933901,-0.19977570769338948,-1.552126423060958,0.6812190387943217,0.6812190387943217,5.040631857745012e-25
217.0,-0.21122538516494396,-0.2112253851649441,-1.5648188179007982,0.6779280624502446,0.6779280624502446,-5.299125799167834e-25
216.0,-0.22379350991054,-0.22379350991053984,-1.5774363775278348,0.674573831859558,0.674573831859558,-5.299125799167834e-25
215.0,-0.23763408934320593,-0.23763408934320618,-1.5899931548815456,0.671152558581688,0.671152558581688,-2.3910689581610956e-24
214.0,-0.2529250591312253,-0.2529250591312255,-1.6025069253218511,0.6676597830593334,0.6676597830593334,-7.367077330550403e-25
213.0,-0.2698707602280318,-0.26987076022803197,-1.6150000160316949,0.664090204580531,0.664090204580531,5.040631857745012e-25
212.0,-0.28870338208488666,-0.2887033820848864,-1.6275002526162978,0.6604374722642729,0.6604374722642729,-1.563888345608068e-24
211.0,-0.3096822015285384,-0.3096822015285381,-1.6400419527019203,0.6566939377892679,0.6566939377892679,-2.3910689581610956e-24
210.0,-0.3330887724823271,-0.33308877248232716,-1.6526668000758944,0.6528503819483032,0.6528503819483032,-3.2182495707141233e-24
209.0,-0.3592154286005019,-0.35921542860050204,-1.6654242746413481,0.6488957488426812,0.6488957488426812,-1.9774786518845818e-24
208.0,-0.3883438614557486,-0.38834386145574873,-1.6783710913364667,0.6448169570200728,0.6448169570200728,-6.963591355909112e-24
207.0,-0.42071087988376166,-0.4207108798837619,-1.6915688684407921,0.640598903780621,0.640598903780621,-7.679444344925527e-24
206.0,-0.45646098905568927,-0.4564609890556892,-1.7050791705561739,0.6362248192272151,0.6362248192272151,0.0
205.0,-0.4955913248135989,-0.49559132481359763,-1.718955463479117,0.631677116789601,0.631677116789601,0.0
204.0,-0.5379030783268917,-0.5379030783268902,-1.733232677312533,0.6269387674541541,0.6269387674541541,0.0
203.0,-0.5829801539554307,-0.5829801539554303,-1.7479168455140945,0.6219949771216687,0.6219949771216687,0.0
202.0,-0.6302126262154156,-0.6302126262154149,-1.7629786245923118,0.616834676310168,0.616834676310168,0.0
201.0,-0.6788660114302221,-0.6788660114302223,-1.7783539162401922,0.6114512602207403,0.6114512602207403,0.0
200.0,-0.7281758984056199,-0.7281758984056199,-1.79395198353657,0.6058422837160093,0.6058422837160093,-3.3352372257248155e-25
199.0,-0.7774368828816028,-0.7774368828816031,-1.809668153078774,0.6000082720974875,0.6000082720974875,0.0
198.0,-0.8260621749609669,-0.8260621749609672,-1.8253967750169364,0.593951127980692,0.593951127980692,0.0
197.0,-0.873607423252052,-0.8736074232520522,-1.8410411416169745,0.5876726208078157,0.5876726208078157,0.0
196.0,-0.9197662228396262,-0.9197662228396255,-1.8565191885410497,0.5811732365187229,0.5811732365187229,-3.7750558775862216e-24
195.0,-0.9643497252652974,-0.9643497252652967,-1.871765489335272,0.574451437435202,0.574451437435202,5.722197719999537e-24
194.0,-1.0072609634631198,-1.0072609634631204,-1.886730754806484,0.5675032477752259,0.5675032477752259,-8.26553239787935e-24
193.0,-1.04847038012988,-1.0484703801298807,-1.9013800159400298,0.56032204095699,0.56032204095699,1.1315520134148667e-23
192.0,-1.087995439568694,-1.0879954395686933,-1.9156903356377972,0.5528984187225446,0.5528984187225446,0.0
191.0,-1.1258849542203606,-1.125884954220363,-1.9296485456469787,0.545220101741401,0.545220101741401,7.096681936035888e-24
190.0,-1.1622076726992558,-1.1622076726992576,-1.943249248617384,0.5372717775466389,0.5372717775466389,2.3640294187096442e-23
189.0,-1.1970443108073132,-1.197044310807314,-1.9564931694479364,0.5290348685030437,0.5290348685030437,-1.2755652765236776e-23
188.0,-1.230482199193538,-1.2304821991935384,-1.9693858589034936,0.5204871901479644,0.5204871901479644,3.787959485823777e-24
187.0,-1.2626118533895225,-1.2626118533895216,-1.981936717597353,0.511602470374713,0.511602470374713,1.7022849286575924e-23
186.0,-1.293524935282701,-1.2935249352827005,-1.994158299148284,0.5023496938607405,0.5023496938607405,-2.9299265016393626e-23
185.0,-1.3233132249068091,-1.3233132249068098,-2.0060658549473493,0.4926922242161787,0.4926922242161787,1.0405404386151702e-23
184.0,-1.3520683448547564,-1.352068344854757,-2.0176770926311067,0.4825866377776503,0.4825866377776503,-9.446930315120962e-24
183.0,-1.3798820775786906,-1.3798820775786909,-2.02901213278792,0.47198117588777566,0.47198117588777566,1.0405404386151702e-23
182.0,-1.4068471939914957,-1.4068471939914968,-2.0400936623746064,0.4608136837887271,0.4608136837887271,6.334496358954547e-23
181.0,-1.4330587760671478,-1.4330587760671478,-2.050947298412139,0.4490088498298703,0.4490088498298703,8.981474319124236e-23
180.0,-1.4586160696641859,-1.458616069664188,-2.0616021910478546,0.4364744847430019,0.4364744847430019,-6.900393441893895e-23
179.0,-1.4836249414858451,-1.4836249414858456,-2.0720919076325552,0.42309648889506146,0.42309648889506146,-1.6164816302487805e-22
178.0,-1.5082010081544077,-1.5082010081544075,-2.0824556367834295,0.40873207034341347,0.40873207034341347,7.657985339039392e-23
177.0,-1.5324733629227478,-1.532473362922748,-2.0927396942967826,0.39320080304670096,0.39320080304670096,-2.1458772222827183e-22
176.0,-1.5565882637353294,-1.5565882637353303,-2.10299908195893,0.3762736198718394,0.3762736198718394,5.011007378869703e-23
175.0,-1.580710328465534,-1.5807103284655335,-2.113298090306943,0.3576620204878013,0.3576620204878013,-2.1458772222827183e-22
174.0,-1.605013325944155,-1.6050133259441537,-2.123706625201523,0.337017384804596,0.337017384804596,1.030496329920908e-22
173.0,-1.6296376099757002,-1.6296376099757004,-2.134282491883674,0.31397378679313637,0.31397378679313637,-2.8294854146967406e-24
172.0,-1.6545587368272179,-1.6545587368272179,-2.145015703084008,0.2883264027027451,0.2883264027027451,-1.0870860382148428e-22
171.0,-1.6792970572733603,-1.67929705727336,-2.1557034434828792,0.2604997614517079,0.2604997614517079,-4.263459590418469e-22
170.0,-1.7026363331162413,-1.7026363331162395,-2.1658246970253665,0.2321607288620584,0.2321607288620584,-1.484132732240296e-22
169.0,-1.7230654763603561,-1.7230654763603561,-2.174722241811916,0.20584677277420088,0.20584677277420088,6.56467292388563e-26
168.0,-1.7398791711847525,-1.7398791711847525,-2.182076780022942,0.18326368121295897,0.18326368121295897,6.683091629663078e-24
167.0,-1.7533915453197528,-1.7533915453197515,-2.188009234404308,0.16457363523986068,0.16457363523986068,-5.949135737457914e-23
166.0,-1.7642995657041518,-1.7642995657041518,-2.192811815858827,0.14915003623876794,0.14915003623876794,-5.949135737457914e-23
165.0,-1.773245222161061,-1.7732452221610604,-2.1967579968019617,0.13626892886725497,0.13626892886725497,-5.949135737457914e-23
164.0,-1.780711957204491,-1.7807119572044903,-2.200055488614618,0.1253395448407091,0.1253395448407091,-1.9786687972033808e-23
163.0,-1.787045085372524,-1.7870450853725244,-2.2028535856935867,0.11592264284185369,0.11592264284185369,-6.551798171185365e-24
162.0,-1.792490713642842,-1.7924907136428432,-2.2052592412235996,0.1076979348942257,0.1076979348942257,6.56467292388563e-26
161.0,-1.7972269906365559,-1.7972269906365563,-2.207350227043358,0.10043036554799459,0.1004303655479946,-8.344233403498131e-19
160.0,-1.8013856010686022,-1.801385601068603,-2.2091842682103198,0.09394473668216502,0.09394473668216502,1.7200079539597257e-24
159.0,-1.80506600527119,-1.8050660052711898,-2.210805130243114,0.08810808831196831,0.08810808831196831,6.564672885367031e-26
158.0,-1.8083448703127414,-1.8083448703127414,-2.212246668878407,0.08281768626575514,0.08281768626575514,6.564672885367031e-26
157.0,-1.8112824018358102,-1.8112824018358098,-2.213535559031274,0.07799279894600142,0.07799279894600142,8.92827341406698e-25
156.0,-1.8139266747441891,-1.8139266747441893,-2.214693167283507,0.07356899515709864,0.07356899515709864,-7.615338836993574e-25
155.0,-1.8163166545523706,-1.8163166545523695,-2.2157368620358873,0.0694941259429816,0.0694941259429816,6.564672885367031e-26
154.0,-1.818484346803457,-1.8184843468034568,-2.2166809480644067,0.0657254448493114,0.0657254448493114,6.564672885367031e-26
153.0,-1.8204563547487376,-1.82045635474874,-2.2175373455017935,0.062227509550244885,0.062227509550244885,-1.411484242845866e-25
152.0,-1.8222550278276932,-1.8222550278276928,-2.2183160916572717,0.058970628502966575,0.058970628502966575,-3.7750847715458145e-26
151.0,-1.8238993220369413,-1.8238993220369402,-2.219025717820208,0.05592969393628682,0.05592969393628682,-1.411484242845866e-25
150.0,-1.8254054551614796,-1.8254054551614785,-2.2196735368245917,0.053083289725292006,0.053083289725292006,1.693924746084316e-21
149.0,-1.8267874056650573,-1.826787405665058,-2.220265862705507,0.05041301936618826,0.05041301936618826,-1.411484242845866e-25
148.0,-1.8280573139240128,-1.8280573139240133,-2.220808187273456,0.04790294886096737,0.04790294886096737,-4.236576220514348e-22
147.0,-1.8292257865367916,-1.8292257865367918,-2.2213053147860955,0.04553920003542753,0.04553920003542753,-1.411484242845866e-25
146.0,-1.8303021452417438,-1.8303021452417436,-2.221761472087084,0.04330960965929462,0.043309609659294625,-1.1617058283076972e-18
145.0,-1.8312946260153284,-1.831294626015329,-2.222180396936656,0.04120345864640027,0.04120345864640028,-1.7033833980768223e-18
144.0,-1.832210540803814,-1.8322105408038147,-2.2225654099136793,0.0392112523149743,0.039211252314974306,3.303414379449343e-20
143.0,-1.8330564099963937,-1.833056409996394,-2.2229194734323032,0.037324540647346215,0.03732454064734623,-1.6894073544471263e-18
142.0,-1.833838071772965,-1.8338380717729652,-2.2232452405573424,0.035535770168661766,0.035535770168661766,-2.1189938523785967e-22
141.0,-1.8345607730140514,-1.8345607730140518,-2.2235450956727774,0.03383816103181823,0.03383816103181823,2.116170883892905e-22
140.0,-1.8352292453900758,-1.8352292453900758,-2.223821188591129,0.032225604355658015,0.032225604355658015,-1.411484242845866e-25
139.0,-1.8358477694465827,-1.8358477694465825,-2.224075463341593,0.030692575957478443,0.030692575957478443,4.233753252028656e-22
138.0,-1.8364202288971438,-1.8364202288971438,-2.2243096826105027,0.029234063448560336,0.029234063448560336,2.116170883892905e-22
137.0,-1.836950156874706,-1.8369501568747058,-2.2245254486056947,0.02784550429313416,0.02784550429313416,-1.411484242845866e-25
136.0,-1.8374407755374114,-1.8374407755374111,-2.2247242209609057,0.026522732917443698,0.026522732917443698,-1.411484242845866e-25
135.0,-1.8378950301500878,-1.8378950301500874,-2.2249073321757264,0.025261935332801435,0.025261935332801435,-1.411484242845866e-25
134.0,-1.838315618547799,-1.8383156185477993,-2.2250760009920985,0.024059610031395413,0.024059610031395413,1.0573796998250296e-22
133.0,-1.8387050167187662,-1.8387050167187668,-2.2252313440341016,0.02291253414573311,0.02291253414573311,1.0573796998250296e-22
132.0,-1.8390655011100148,-1.8390655011100159,-2.225374385978664,0.0218177340465606,0.0218177340465606,-1.411484242845866e-25
131.0,-1.83939916815227,-1.8393991681522694,-2.2255060684777317,0.020772459700815808,0.020772459700815808,-5.308070762767836e-23
130.0,-1.8397079514148302,-1.8397079514148298,-2.225627258014602,0.019774162228895605,0.019774162228895605,-1.411484242845866e-25
129.0,-1.8399936367319873,-1.8399936367319865,-2.2257387528464414,0.018820474195518706,0.018820474195518706,5.2798410779109185e-23
128.0,-1.8402578755862156,-1.8402578755862156,-2.225841289160255,0.017909192245554355,0.017909192245554355,5.2798410779109185e-23
127.0,-1.840502196987678,-1.840502196987678,-2.2259355465490875,0.017038261759057254,0.017038261759057254,-5.308070762767836e-23
126.0,-1.840728018051807,-1.8407280180518082,-2.2260221528987536,0.016205763251287968,0.016205763251287968,-1.411484242845866e-25
125.0,-1.8409366534458074,-1.8409366534458071,-2.226101688761427,0.01540990028593992,0.01540990028593992,-1.411484242845866e-25
124.0,-1.8411293238491886,-1.8411293238491897,-2.226174691281149,0.014648988704905972,0.014648988704905972,-1.411484242845866e-25
123.0,-1.8413071635521312,-1.8413071635521312,-2.2262416577267445,0.013921447007091418,0.013921447007091418,2.63286311774123e-23
122.0,-1.8414712272976217,-1.8414712272976217,-2.2263030486797253,0.013225787733116374,0.013225787733116374,-2.661092802598147e-23
121.0,-1.8416224964583623,-1.8416224964583625,-2.2263592909180243,0.012560609733138097,0.012560609733138097,-1.411484242845866e-25
120.0,-1.841761884626823,-1.8417618846268242,-2.226410780030916,0.011924591212160406,0.011924591212160406,1.3093741376563856e-23
119.0,-1.8418902426862516,-1.8418902426862516,-2.226457882795567,0.011316483461659681,0.011316483461659681,-1.411484242845866e-25
118.0,-1.8420083634213424,-1.8420083634213422,-2.226500939341775,0.010735105198602676,0.010735105198602676,-1.411484242845866e-25
117.0,-1.842116985719672,-1.8421169857196722,-2.2265402651279005,0.010179337443333535,0.010179337443333535,1.3093741376563856e-23
116.0,-1.8422167984084243,-1.8422167984084243,-2.2265761527481622,0.009648118876674515,0.009648118876674515,6.476296476139635e-24
115.0,-1.8423084437652995,-1.8423084437652992,-2.22660887358885,0.009140441624166237,0.009140441624166237,-1.337603822513303e-23
114.0,-1.8423925207377463,-1.8423925207377463,-2.2266386793489548,0.008655347421871564,0.008655347421871564,6.476296476139635e-24
113.0,-1.8424695879004507,-1.8424695879004513,-2.226665803438797,0.008191924123758708,0.008191924123758708,-1.411484242845866e-25
112.0,-1.842540166177461,-1.8425401661774592,-2.2266904622685617,0.007749302515498295,0.007749302515498295,-6.758593324708808e-24
111.0,-1.8426047413522066,-1.8426047413522055,-2.2267128564374223,0.007326653403676673,0.007326653403676673,-3.449870874496697e-24
110.0,-1.8426637663860084,-1.8426637663860077,-2.2267331718325236,0.006923184953040366,0.006923184953040366,3.167574025927524e-24
109.0,-1.842717663563284,-1.8427176635632827,-2.226751580646199,0.006538140247525363,0.006538140247525363,-3.449870874496697e-24
108.0,-1.8427668264796562,-1.8427668264796548,-2.2267682423187827,0.006170795053559288,0.006170795053559288,-3.449870874496697e-24
107.0,-1.8428116218873132,-1.8428116218873132,-2.226783304413598,0.005820455766511908,0.005820455766511908,3.167574025927524e-24
106.0,-1.8428523914105073,-1.842852391410507,-2.2267969034299884,0.0054864575232573065,0.0054864575232573065,-1.795509649390642e-24
105.0,-1.8428894531425624,-1.84288945314256,-2.226809165559685,0.0051681624656433976,0.0051681624656433976,-3.449870874496697e-24
104.0,-1.8429231031346769,-1.842923103134676,-2.2268202073911447,0.004864958141273182,0.004864958141273182,-1.411484242845866e-25
103.0,-1.8429536167856595,-1.8429536167856593,-2.2268301365661514,0.004576256029419221,0.004576256029419221,-1.411484242845866e-25
102.0,-1.8429812501408052,-1.8429812501408056,-2.22683905239242,0.004301490181142611,0.004301490181142611,-1.795509649390642e-24
101.0,-1.843006241107295,-1.8430062411072938,-2.226847046415671,0.004040115963792529,0.004040115963792529,-1.411484242845866e-25
100.0,-1.8430288105927528,-1.843028810592753,-2.226854202954203,0.003791608901040112,0.003791608901040112,-9.683290368376143e-25
99.0,-1.8430491635729467,-1.8430491635729445,-2.2268605995988198,0.0035554636004681323,0.0035554636004681323,-1.411484242845866e-25
98.0,-1.8430674900939834,-1.8430674900939823,-2.226866307680548,0.0033311927615084012,0.0033311927615084012,6.860321882684411e-25
97.0,-1.843083966213909,-1.8430839662139087,-2.2268713927085426,0.0031183262572044156,0.0031183262572044156,2.7244188199192723e-25
96.0,-1.8430987548880933,-1.8430987548880935,-2.2268759147801287,0.002916410283887956,0.002916410283887956,-5.547387305611004e-25
95.0,-1.8431120068023599,-1.84311200680236,-2.226879928964992,0.0027250065734036348,0.0027250065734036348,2.7244188199192723e-25
94.0,-1.8431238611575176,-1.8431238611575185,-2.22688348566516,0.002543691663002778,0.002543691663002778,2.7244188199192723e-25
93.0,-1.8431344464085198,-1.84313444640852,-2.226886630952411,0.0023720562184641756,0.0023720562184641756,6.564672885367031e-26
92.0,-1.8431438809612892,-1.8431438809612897,-2.226889406884475,0.002209704406390128,0.002209704406390128,-3.479435774228435e-25
91.0,-1.8431522738298514,-1.8431522738298523,-2.226891851801449,0.002056253311976832,0.002056253311976832,6.564672885367031e-26
90.0,-1.843159725256322,-1.8431597252563234,-2.226894000603534,0.0019113323988728444,0.0019113323988728444,6.564672885367031e-26
89.0,-1.8431663272959344,-1.8431663272959362,-2.2268958850113294,0.001774583008022695,0.001774583008022695,-1.411484242845866e-25
88.0,-1.8431721643692216,-1.8431721643692214,-2.2268975338095895,0.0016456578926471084,0.0016456578926471084,-1.411484242845866e-25
87.0,-1.843177313783218,-1.8431773137832193,-2.226898973075532,0.0015242207867407003,0.0015242207867407003,-3.7750847715458145e-26
86.0,-1.8431818462234137,-1.8431818462234144,-2.2269002263924595,0.0014099460046748176,0.0014099460046748176,1.3947940569106085e-26
85.0,-1.843185826218082,-1.843185826218082,-2.2269013150496217,0.001302518069679026,0.001302518069679026,6.564672885367031e-26
84.0,-1.8431893125763923,-1.8431893125763923,-2.2269022582290163,0.0012016313691432811,0.0012016313691432811,1.3947940569106085e-26
83.0,-1.8431923588017265,-1.843192358801726,-2.226903073179876,0.0011069898348338406,0.0011069898348338406,6.564672885367031e-26
82.0,-1.8431950134814117,-1.8431950134814117,-2.226903775381524,0.0010183066462529265,0.0010183066462529265,1.3947940569106085e-26
81.0,-1.8431973206540464,-1.8431973206540464,-2.2269043786951954,0.0009353039554953276,0.0009353039554953276,3.97973347113882e-26
80.0,-1.8431993201554941,-1.8431993201554944,-2.226904895505442,0.000857712632066183,0.000857712632066183,-1.190145357317603e-26
