T,mu_B,chi21,chi31,chi42
300.0,800.0000000000001,0.4387913135381531,0.06788919436101248,0.04461326483695936
298.0,800.0000000000001,0.437078464061781,0.06819295591319954,0.04443061674689518
296.0,800.0000000000001,0.4353823742928112,0.06850054204293025,0.0442347105131886
294.0,800.0000000000001,0.4337036562011336,0.06881289379219648,0.04401951660723865
292.0,800.0000000000001,0.43204274361043443,0.06912992005705179,0.04379985399124453
290.0,800.0000000000001,0.4304002105512879,0.06945241362468323,0.04355758346921044
288.0,800.0000000000001,0.42877657203274994,0.06978040412836724,0.043311799019210485
286.0,800.0000000000001,0.4271723857931405,0.07011405697448107,0.04304922681123239
284.0,800.0000000000001,0.4255882234562617,0.07045477020428584,0.04276517629989828
282.0,800.0000000000001,0.42402460885736837,0.07080212329986064,0.042470223277997446
280.0,800.0000000000001,0.42248208120754027,0.07115679707297619,0.04216664321636046
278.0,800.0000000000001,0.4209612234169676,0.07151928706660315,0.04184293585222221
276.0,800.0000000000001,0.4194625754232178,0.07189086261594291,0.041498872914135364
274.0,800.0000000000001,0.4179866577700571,0.07227138167777786,0.041141796770426585
272.0,800.0000000000001,0.4165339790299218,0.07266194604487049,0.04076800462909713
270.0,800.0000000000001,0.4151050238102685,0.07306335632661491,0.040382660561812146
268.0,800.0000000000001,0.4137002759902564,0.07347635845794935,0.0399759868726368
266.0,800.0000000000001,0.4123201447419904,0.0739019599988065,0.03955867729955286
264.0,800.0000000000001,0.41096503137270407,0.07434108173108842,0.039124154185876156
262.0,800.0000000000001,0.4096352588603843,0.07479484885436113,0.03867596732409888
260.0,800.0000000000001,0.4083311001831906,0.07526427233293356,0.03821675816235436
258.0,800.0000000000001,0.4070527537179196,0.0757506492689041,0.03774829362040101
256.0,800.0000000000001,0.4058003468208734,0.07625522092124244,0.03727278495412124
254.0,800.0000000000001,0.40457389686923456,0.07677928469799196,0.03679298886288567
252.0,800.0000000000001,0.40337331946252497,0.0773242211883394,0.03631122437104806
250.0,800.0000000000001,0.4021984057582833,0.07789147596695441,0.03583407736301944
248.0,800.0000000000001,0.4010488142760071,0.07848244449319498,0.03536629344700113
246.0,800.0000000000001,0.39992404589678743,0.07909863508234247,0.0349149682520959
244.0,800.0000000000001,0.3988234417462501,0.0797413576320691,0.03448566115532301
242.0,800.0000000000001,0.39774614337687225,0.0804121965794128,0.03409091908318386
240.0,800.0000000000001,0.39669110571883615,0.08111237269477933,0.03373991165210313
238.0,800.0000000000001,0.3956570727632203,0.08184315874430416,0.033445159676089437
236.0,800.0000000000001,0.39464255106866153,0.08260552362755998,0.03321979569847436
234.0,800.0000000000001,0.3936458096610148,0.08340032902067811,0.03307948797039665
232.0,800.0000000000001,0.39266486657922417,0.08422816765356037,0.03304153493970694
230.0,800.0000000000001,0.3916974807321307,0.08508924143253649,0.03312582960235484
228.0,800.0000000000001,0.3907411511044465,0.08598336493528609,0.033352243183224974
226.0,800.0000000000001,0.38979311289329527,0.08690984560811188,0.033742477195830164
224.0,800.0000000000001,0.38885034939459945,0.08786740570714859,0.03432013688846057
222.0,800.0000000000001,0.38790959112602874,0.08885416419292753,0.035108827106741194
220.0,800.0000000000001,0.38696735853692077,0.08986751665110637,0.03613316329551075
218.0,800.0000000000001,0.3860199608690826,0.09090402407134444,0.03741688262892081
216.0,800.0000000000001,0.385063554366304,0.09195934483155263,0.03898251019637999
214.0,800.0000000000001,0.3840941700690918,0.0930283146572224,0.04085142453052266
