T,phi1,phi2,phi3,Phi1,Phi2
210.0,-3.926239126983804,1.4577992379128182,-4.3736262278818065,0.6887119893712882,0.6887703981819777
208.0,-3.926239126983804,1.4577992379128182,-4.3736262278818065,0.6887119893712882,0.6887703981819777
206.0,-3.9262391269838046,1.4577992379128182,-4.3736262278818065,0.6887119893712882,0.6887703981819777
204.0,-3.9262391269838046,1.4577992379128182,-4.3736262278818065,0.6887119893712882,0.6887703981819777
202.0,-3.926239126983804,1.457799237912818,-4.3736262278818065,0.6887119893712882,0.6887703981819777
200.0,-3.926239126983804,1.4577992379128177,-4.373626227881806,0.6887119893712882,0.6887703981819777
198.0,-3.9262391269838046,1.4577992379128177,-4.373626227881806,0.6887119893712882,0.6887703981819777
196.0,-3.926239126983804,1.4577992379128177,-4.373626227881806,0.6887119893712882,0.6887703981819777
194.0,-3.926239126983804,1.4577992379128177,-4.373626227881806,0.6887119893712882,0.6887703981819777
192.0,-3.9262391269838037,1.4577992379128177,-4.373626227881806,0.6887119893712882,0.6887703981819777
190.0,-3.9262391269838037,1.4577992379128175,-4.373626227881806,0.6887119893712882,0.6887703981819777
188.0,-3.926239126983804,1.4577992379128173,-4.373626227881806,0.6887119893712882,0.6887703981819777
186.0,-3.9262391269838037,1.4577992379128173,-4.373626227881806,0.6887119893712882,0.6887703981819777
184.0,-3.9262391269838037,1.457799237912817,-4.373626227881806,0.6887119893712882,0.6887703981819777
182.0,-3.9262391269838037,1.4577992379128173,-4.373626227881806,0.6887119893712883,0.6887703981819777
180.0,-3.9262391269838033,1.4577992379128175,-4.373626227881806,0.6887119893712883,0.6887703981819777
178.0,-3.9262391269838033,1.4577992379128175,-4.373626227881806,0.6887119893712883,0.6887703981819777
176.0,-3.9262391269838037,1.4577992379128175,-4.373626227881806,0.6887119893712883,0.6887703981819777
174.0,-3.926239126983804,1.4577992379128177,-4.373626227881806,0.6887119893712883,0.6887703981819777
172.0,-3.926239126983804,1.4577992379128177,-4.373626227881806,0.6887119893712883,0.6887703981819777
170.0,-3.926239126983804,1.457799237912818,-4.373626227881806,0.6887119893712883,0.6887703981819777
168.0,-3.9262391269838046,1.457799237912818,-4.373626227881806,0.6887119893712883,0.6887703981819777
166.0,-3.926239126983804,1.4577992379128182,-4.373626227881806,0.6887119893712883,0.6887703981819777
164.0,-3.926239126983804,1.457799237912818,-4.373626227881806,0.6887119893712883,0.6887703981819777
162.0,-3.9262391269838046,1.457799237912818,-4.373626227881806,0.6887119893712883,0.6887703981819777
160.0,-3.926239126983805,1.457799237912818,-4.373626227881806,0.6887119893712883,0.6887703981819777
158.0,-3.926239126983805,1.4577992379128182,-4.373626227881806,0.6887119893712883,0.6887703981819777
156.0,-3.926239126983805,1.4577992379128184,-4.373626227881806,0.6887119893712883,0.6887703981819777
154.0,-3.9262391269838046,1.4577992379128184,-4.373626227881806,0.6887119893712883,0.6887703981819777
152.0,-3.926239126983804,1.4577992379128182,-4.373626227881806,0.6887119893712883,0.6887703981819777
150.0,-3.926239126983804,1.457799237912818,-4.373626227881806,0.6887119893712883,0.6887703981819777
148.0,-3.9262391269838037,1.4577992379128177,-4.373626227881806,0.6887119893712883,0.6887703981819777
146.0,-3.9262391269838037,1.457799237912818,-4.373626227881806,0.6887119893712883,0.6887703981819777
144.0,-3.9262391269838037,1.4577992379128177,-4.373626227881806,0.6887119893712883,0.6887703981819777
142.0,-3.9262391269838037,1.457799237912818,-4.373626227881806,0.6887119893712883,0.6887703981819777
140.0,-3.9262391269838037,1.457799237912818,-4.373626227881806,0.6887119893712883,0.6887703981819777
138.0,-3.9262391269838037,1.457799237912818,-4.373626227881806,0.6887119893712883,0.6887703981819777
136.0,-3.926239126983804,1.457799237912818,-4.373626227881806,0.6887119893712883,0.6887703981819777
134.0,-3.9262391269838037,1.4577992379128182,-4.373626227881806,0.6887119893712883,0.6887703981819777
132.0,-3.9262391269838037,1.4577992379128182,-4.373626227881806,0.6887119893712883,0.6887703981819777
130.0,-3.9262391269838033,1.4577992379128182,-4.373626227881806,0.6887119893712883,0.6887703981819777
128.0,-3.9262391269838037,1.4577992379128182,-4.373626227881806,0.6887119893712883,0.6887703981819777
126.0,-3.926239126983804,1.4577992379128182,-4.373626227881806,0.6887119893712883,0.6887703981819777
124.0,-3.9262391269838037,1.4577992379128184,-4.373626227881806,0.6887119893712883,0.6887703981819777
122.0,-3.9262391269838037,1.4577992379128184,-4.373626227881806,0.6887119893712883,0.6887703981819777
120.0,-3.9262391269838033,1.4577992379128186,-4.373626227881806,0.6887119893712883,0.6887703981819777
118.0,-3.926239126983803,1.4577992379128186,-4.373626227881806,0.6887119893712883,0.6887703981819777
116.0,-3.926239126983803,1.4577992379128184,-4.373626227881806,0.6887119893712883,0.6887703981819777
114.0,-3.9262391269838024,1.4577992379128184,-4.373626227881806,0.6887119893712883,0.6887703981819777
112.0,-3.926239126983803,1.4577992379128186,-4.373626227881806,0.6887119893712883,0.6887703981819777
110.0,-3.9262391269838024,1.4577992379128184,-4.373626227881806,0.6887119893712883,0.6887703981819777
108.0,-3.9262391269838024,1.4577992379128186,-4.373626227881806,0.6887119893712883,0.6887703981819777
106.0,-3.926239126983802,1.4577992379128188,-4.373626227881806,0.6887119893712883,0.6887703981819777
104.0,-3.9262391269838024,1.4577992379128188,-4.373626227881806,0.6887119893712883,0.6887703981819777
102.0,-3.9262391269838024,1.4577992379128186,-4.373626227881806,0.6887119893712883,0.6887703981819777
100.0,-3.9262391269838024,1.4577992379128188,-4.373626227881806,0.6887119893712883,0.6887703981819777
98.0,-3.926239126983803,1.4577992379128186,-4.373626227881806,0.6887119893712883,0.6887703981819777
96.0,-3.926239126983803,1.4577992379128186,-4.373626227881806,0.6887119893712883,0.6887703981819777
94.0,-3.926239126983803,1.4577992379128188,-4.373626227881806,0.6887119893712883,0.6887703981819777
92.0,-3.9262391269838024,1.4577992379128186,-4.373626227881806,0.6887119893712883,0.6887703981819777
90.0,-3.9262391269838024,1.4577992379128188,-4.373626227881806,0.6887119893712883,0.6887703981819777
88.0,-3.9262391269838024,1.457799237912819,-4.373626227881806,0.6887119893712883,0.6887703981819777
86.0,-3.926239126983803,1.457799237912819,-4.373626227881806,0.6887119893712883,0.6887703981819777
84.0,-3.926239126983803,1.457799237912819,-4.373626227881806,0.6887119893712883,0.6887703981819777
82.0,-3.926239126983803,1.457799237912819,-4.373626227881806,0.6887119893712883,0.6887703981819777
80.0,-3.9262391269838024,1.4577992379128193,-4.373626227881806,0.6887119893712883,0.6887703981819777
78.0,-3.926239126983802,1.4577992379128195,-4.373626227881806,0.6887119893712883,0.6887703981819777
76.0,-3.9262391269838024,1.4577992379128197,-4.373626227881806,0.6887119893712883,0.6887703981819777
74.0,-3.926239126983803,1.4577992379128197,-4.373626227881806,0.6887119893712883,0.6887703981819777
72.0,-3.926239126983803,1.4577992379128195,-4.373626227881806,0.6887119893712883,0.6887703981819777
70.0,-3.9262391269838024,1.4577992379128193,-4.373626227881806,0.6887119893712883,0.6887703981819777
68.0,-3.926239126983803,1.457799237912819,-4.373626227881806,0.6887119893712883,0.6887703981819777
66.0,-3.9262391269838024,1.4577992379128193,-4.373626227881806,0.6887119893712883,0.6887703981819777
64.0,-3.926239126983803,1.4577992379128195,-4.373626227881806,0.6887119893712883,0.6887703981819777
62.0,-3.926239126983803,1.4577992379128193,-4.373626227881806,0.6887119893712883,0.6887703981819777
60.0,-3.926239126983803,1.4577992379128193,-4.373626227881806,0.6887119893712883,0.6887703981819777
58.0,-3.9262391269838024,1.457799237912819,-4.373626227881806,0.6887119893712883,0.6887703981819777
56.0,-3.9262391269838024,1.457799237912819,-4.373626227881806,0.6887119893712883,0.6887703981819777
54.0,-3.9262391269838024,1.457799237912819,-4.373626227881806,0.6887119893712883,0.6887703981819777
52.0,-3.9262391269838024,1.4577992379128188,-4.373626227881806,0.6887119893712883,0.6887703981819777
50.0,-3.9262391269838024,1.4577992379128188,-4.373626227881806,0.6887119893712883,0.6887703981819777
