T,phi1,phi2,phi3,Phi1,Phi2
208.0,-0.4027587145476571,-0.3863660008264665,-1.6687691159463889,0.6467097109103306,0.6467992702032106
206.0,-0.47450238935040573,-0.45512907211235726,-1.695904197990054,0.638211890403526,0.6383063914055883
204.0,-0.56003732138674,-0.5373476972539689,-1.7246273664258875,0.6290098023170693,0.6291099168422889
202.0,-0.6563621501152654,-0.6302933216563974,-1.755052049110049,0.6189807115731221,0.6190872367212028
200.0,-0.7577194554807253,-0.7285349975786025,-1.7867394976783775,0.6080626402615928,0.6081764453594936
198.0,-0.8581701689760476,-0.8263547536694213,-1.818868526322435,0.5962550712901066,0.5963770503682387
196.0,-0.9537097480361366,-0.9198058793818807,-1.8506168728048598,0.5835770029898966,0.5837080736088192
194.0,-1.04251143840607,-1.0070092105080264,-1.8813941359656907,0.5700273898370423,0.5701685344132648
192.0,-1.1241983205341433,-1.0874950853026943,-1.9108664124534407,0.5555673618649695,0.5557196910891711
190.0,-1.1991286099493863,-1.1615291333653694,-1.9388925500958907,0.5401150992633781,0.5402799290136243
188.0,-1.2679625059860449,-1.2296938688904633,-1.9654561671773505,0.52354214292589,0.5237210898415429
186.0,-1.3314507878542656,-1.2926793796238911,-1.9906180518907752,0.5056651466162163,0.5058602575363945
184.0,-1.3903496086876175,-1.3511957404134731,-2.0144887654319468,0.48622931081711557,0.4864432530132384
182.0,-1.4454010459684485,-1.405950253861754,-2.037216682949151,0.4648785620199435,0.46511492262183485
180.0,-1.4973508696103166,-1.4576621797817948,-2.058988443418967,0.44110326052017995,0.44136704889510275
178.0,-1.5469951731819747,-1.5071068489668822,-2.0800418625317225,0.4141475836696438,0.41444613281267256
176.0,-1.5952576698173015,-1.5551909011993814,-2.1006935824134176,0.3828455566609638,0.38319026114995564
174.0,-1.6432745074701296,-1.6030355620743442,-2.1213729052284647,0.34536807116300833,0.3457779461518521
172.0,-1.6921707767306942,-1.6517538318444664,-2.1425293388255318,0.2992425756241443,0.2997511022433292
170.0,-1.740619078915246,-1.7000213562283855,-2.1635907626069404,0.24470500961702515,0.24536333842253283
168.0,-1.7804894955296564,-1.7397450639580847,-2.1810406696428895,0.19364223977604736,0.1944794237999674
166.0,-1.8073791281516036,-1.7665390078783407,-2.192892304453514,0.15663682467112763,0.15762508624585664
164.0,-1.8253462437650267,-1.7844418171518055,-2.200844124945244,0.13086966031452013,0.13196673684179153
162.0,-1.838113300995308,-1.797160569220791,-2.20649990102421,0.11196538912817165,0.1131367078941295
160.0,-1.8476829296736872,-1.80669060407072,-2.2107330380874424,0.09735617619201133,0.09857534608921102
158.0,-1.8551332929551678,-1.8141066398277401,-2.2140180706513704,0.08561773553142879,0.0868643380703228
156.0,-1.8610906871886757,-1.8200332285549852,-2.2166327942031527,0.07591360809097684,0.07717152767425484
154.0,-1.8659466167263505,-1.8248609313446458,-2.2187520405536367,0.06771957690001602,0.06897590988998903
152.0,-1.8699610274971898,-1.828849155816635,-2.220492580391387,0.06068816441018928,0.0619324964350902
150.0,-1.8733150577936815,-1.8321787189929788,-2.2219361973453458,0.05457817338143066,0.05580207946752954
148.0,-1.8761399273756545,-1.8349806409207035,-2.2231423883094905,0.049215727888143865,0.05041241037516255
146.0,-1.8785337386857073,-1.8373528945149424,-2.2241557844600544,0.04447150175986695,0.04563551678895034
144.0,-1.8805717586610673,-1.8393706584217857,-2.225010713218277,0.04024675418337243,0.04137379760126758
142.0,-1.8823129882096876,-1.841092869573997,-2.2257341259489865,0.03646440685976749,0.03755114169512796
140.0,-1.8838045168271083,-1.8425665676396943,-2.226347547078083,0.03306313787298117,0.03410705208225551
138.0,-1.8850845016433342,-1.8438298678396223,-2.2268684133207652,0.029993351498158093,0.030992638571194178
136.0,-1.886184261940584,-1.844914051608495,-2.227311019397245,0.027214354347533,0.028167811746220055
134.0,-1.8871297877765307,-1.8458450728250473,-2.2276872021922345,0.024692328797244843,0.025599270564705727
132.0,-1.88794284758244,-1.846644663985784,-2.2280068454659094,0.0223988578047198,0.02325903949796905
130.0,-1.8886418220148995,-1.8473311691556682,-2.2282782612233416,0.02030980905469559,0.021123361578049935
128.0,-1.8892423352639085,-1.8479201748564102,-2.228508480138864,0.018404506751912547,0.01917187920982051
126.0,-1.889757745568689,-1.8484250003782579,-2.228703478081311,0.016665086366784824,0.017386995906009953
124.0,-1.8901995294297458,-1.8488570819741024,-2.2288683544281715,0.015075994166078384,0.015753382034857162
122.0,-1.8905775867111088,-1.849226278061158,-2.2290074743356088,0.013623592982484094,0.01425758601205293
120.0,-1.8909004857181584,-1.8495411144760303,-2.2291245835551456,0.01229584834777825,0.012887725184830239
118.0,-1.891175662156957,-1.849808983661522,-2.229222902071078,0.011082076182041363,0.011633237696979158
116.0,-1.8914095822492603,-1.850036308039884,-2.229305201204675,0.009972738177931385,0.010484681551063881
114.0,-1.89160787769112,-1.850228675246419,-2.22937386766945,0.00895927453362347,0.009433570584934225
112.0,-1.8917754582753032,-1.8503909510331233,-2.2294309572211812,0.008033966220193433,0.00847223960150675
110.0,-1.8919166066308923,-1.850527374287958,-2.229478239929884,0.007189820817118531,0.007593732730820249
108.0,-1.892035058521191,-1.850641637604778,-2.2295172386439024,0.006420477314209801,0.006791710461825726
106.0,-1.8921340713828931,-1.8507369560820526,-2.2295492618731583,0.005720126297214441,0.006060371795307578
104.0,-1.8922164832156758,-1.8508161264557679,-2.2295754320589305,0.005083442702941423,0.005394388733830516
102.0,-1.89228476349293,-1.8508815782340466,-2.22959670999864,0.004505528915113587,0.004788850906493284
100.0,-1.8923410574262303,-1.850935418163631,-2.229613916041023,0.003981866421904518,0.004239218573061269
98.0,-1.8923872246533162,-1.8509794690960302,-2.2296277485478235,0.0035082746045645703,0.003741282597930994
96.0,-1.8924248732134663,-1.8510153041155564,-2.2296388000249197,0.003080875498589518,0.003291130254185389
94.0,-1.8924553895115461,-1.8510442766295638,-2.229647571252299,0.002696063582822718,0.0028851159299629996
92.0,-1.892479964843144,-1.8510675469924873,-2.22965448368418,0.0023504798212490214,0.002519835976988799
90.0,-1.8924996189500478,-1.8510861061327264,-2.229659890344084,0.002040989317159218,0.002192107074490557
88.0,-1.8925152209927325,-1.8511007965691098,-2.229664085402735,0.001764662047459597,0.0018989475884515685
86.0,-1.8925275082598336,-1.8511123311375757,-2.2296673125969106,0.0015187562319648041,0.0016375614919993452
84.0,-1.8925371028808389,-1.8511213096951395,-2.2296697726233363,0.0013007039629726362,0.0014053244821129263
82.0,-1.892544526764567,-1.851128234025197,-2.2296716296225085,0.001108098777690065,0.0011997719841462012
80.0,-1.8925502149507312,-1.851133521133184,-2.2296730168516765,0.0009386849028090566,0.001018588781546125
78.0,-1.892554527533298,-1.8511375150934368,-2.229674041633491,0.000790347938786358,0.000859600045646979
76.0,-1.8925577602913164,-1.8511404975853576,-2.229674789656587,0.0006611067827878854,0.0007207635711575929
74.0,-1.8925601541443353,-1.8511426972387872,-2.22967532869594,0.0005491066151003888,0.0006001630481998214
72.0,-1.8925619035348236,-1.8511442978937904,-2.2296757118139685,0.0004526127951108443,0.0004960022225121677
70.0,-1.8925631638283036,-1.851145445868766,-2.229675980097587,0.00037000553052186626,0.00040659981250421067
68.0,-1.8925640578128935,-1.8511462563215428,-2.2296761649817474,0.0002997751979617313,0.00033038506587531805
66.0,-1.892564681372917,-1.8511468187812539,-2.229676290205862,0.00024051820508214246,0.0002658938500035063
64.0,-1.892565108406005,-1.8511472019233826,-2.229676373445977,0.00019093329403311118,0.0002117651796700029
62.0,-1.892565395049164,-1.8511474576560873,-2.229676427662479,0.00014981819419333404,0.0001667380932267223
60.0,-1.8925655832763295,-1.8511476245829177,-2.2296764622000995,0.00011606653847594701,0.00012964879427791409
58.0,-1.8925657039315766,-1.851147730907706,-2.2296764836749445,8.86626962071601e-5,9.94261175722689e-5
56.0,-1.8925657792308896,-1.851147796819589,-2.2296764966756712,6.668885396016614e-5,7.509709637903616e-5
54.0,-1.8925658248590103,-1.851147836477043,-2.229676504319139,4.9305961891974034e-5,5.577101668897543e-5
52.0,-1.8925658516135369,-1.851147859557426,-2.229676508669333,3.576303365977133e-5,4.064685569005267e-5
50.0,-1.8925658667353888,-1.851147872500588,-2.2296765110573165,2.5390796930002762e-5,2.9007778032823445e-5
